Method       t0       tn       N         h
Verlet        0  1.0e+00   10000 1.000e-04

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -2.846139e-06  -9.349490e-07   5.792851e-11   6.185812e-06  -1.784650e-05   1.469572e-09   9.483653e-01   3.115354e-01  -1.930242e-05  -2.061183e+00   5.946650e+00  -4.896776e-04
  -2.845520e-06  -9.367336e-07   5.807547e-11   6.197108e-06  -1.784278e-05   1.469342e-09   9.481589e-01   3.121300e-01  -1.935139e-05  -2.064947e+00   5.945412e+00  -4.896009e-04
  -2.844900e-06  -9.385179e-07   5.822240e-11   6.208402e-06  -1.783906e-05   1.469111e-09   9.479522e-01   3.127246e-01  -1.940035e-05  -2.068710e+00   5.944172e+00  -4.895240e-04
  -2.844278e-06  -9.403018e-07   5.836932e-11   6.219694e-06  -1.783533e-05   1.468879e-09   9.477452e-01   3.133190e-01  -1.944930e-05  -2.072473e+00   5.942929e+00  -4.894469e-04
  -2.843656e-06  -9.420853e-07   5.851621e-11   6.230983e-06  -1.783159e-05   1.468647e-09   9.475377e-01   3.139133e-01  -1.949825e-05  -2.076235e+00   5.941684e+00  -4.893696e-04
  -2.843032e-06  -9.438684e-07   5.866308e-11   6.242271e-06  -1.782785e-05   1.468415e-09   9.473299e-01   3.145074e-01  -1.954719e-05  -2.079996e+00   5.940437e+00  -4.892921e-04
  -2.842407e-06  -9.456512e-07   5.880992e-11   6.253556e-06  -1.782410e-05   1.468182e-09   9.471217e-01   3.151015e-01  -1.959612e-05  -2.083756e+00   5.939187e+00  -4.892144e-04
  -2.841781e-06  -9.474336e-07   5.895674e-11   6.264840e-06  -1.782034e-05   1.467948e-09   9.469131e-01   3.156954e-01  -1.964504e-05  -2.087516e+00   5.937935e+00  -4.891365e-04
  -2.841154e-06  -9.492156e-07   5.910354e-11   6.276121e-06  -1.781658e-05   1.467714e-09   9.467041e-01   3.162892e-01  -1.969396e-05  -2.091275e+00   5.936680e+00  -4.890584e-04
  -2.840526e-06  -9.509973e-07   5.925032e-11   6.287400e-06  -1.781280e-05   1.467479e-09   9.464948e-01   3.168829e-01  -1.974286e-05  -2.095033e+00   5.935423e+00  -4.889801e-04
