Method       t0       tn       N         h
 Euler        0    1e+01    1000      0.01

x  -  y  -  z  .........
   1.531157e-06   2.708264e-06  -2.081629e-10  -5.101985e-01  -9.024238e-01   6.936220e-05
   1.373017e-06   2.798425e-06  -2.163501e-10  -4.575044e-01  -9.324663e-01   7.209026e-05
   1.210029e-06   2.878707e-06  -2.237735e-10  -4.031951e-01  -9.592170e-01   7.456382e-05
   1.042792e-06   2.948880e-06  -2.304112e-10  -3.474700e-01  -9.825995e-01   7.677556e-05
   8.719120e-07   3.008749e-06  -2.362437e-10  -2.905308e-01  -1.002549e+00   7.871903e-05
   6.979989e-07   3.058153e-06  -2.412545e-10  -2.325810e-01  -1.019010e+00   8.038869e-05
   5.216677e-07   3.096962e-06  -2.454296e-10  -1.738255e-01  -1.031942e+00   8.177986e-05
   3.435359e-07   3.125082e-06  -2.487575e-10  -1.144700e-01  -1.041312e+00   8.288875e-05
   1.642221e-07   3.142449e-06  -2.512294e-10  -5.472062e-02  -1.047099e+00   8.371244e-05
  -1.565531e-08   3.149033e-06  -2.528393e-10   5.216522e-03  -1.049293e+00   8.424887e-05
  -1.954791e-07   3.144834e-06  -2.535835e-10   6.513580e-02  -1.047894e+00   8.449683e-05
  -3.746347e-07   3.129887e-06  -2.534609e-10   1.248324e-01  -1.042913e+00   8.445600e-05
  -5.525115e-07   3.104256e-06  -2.524732e-10   1.841030e-01  -1.034373e+00   8.412686e-05
  -7.285037e-07   3.068036e-06  -2.506242e-10   2.427455e-01  -1.022304e+00   8.351077e-05
  -9.020117e-07   3.021354e-06  -2.479206e-10   3.005603e-01  -1.006749e+00   8.260991e-05
  -1.072443e-06   2.964367e-06  -2.443715e-10   3.573500e-01  -9.877601e-01   8.142729e-05
  -1.239214e-06   2.897263e-06  -2.399883e-10   4.129200e-01  -9.654001e-01   7.996675e-05
  -1.401751e-06   2.820258e-06  -2.347850e-10   4.670790e-01  -9.397413e-01   7.823296e-05
  -1.559490e-06   2.733600e-06  -2.287781e-10   5.196393e-01  -9.108659e-01   7.623139e-05
  -1.711879e-06   2.637566e-06  -2.219864e-10   5.704171e-01  -8.788662e-01   7.396834e-05
  -1.858381e-06   2.532460e-06  -2.144313e-10   6.192332e-01  -8.438438e-01   7.145090e-05
  -1.998472e-06   2.418618e-06  -2.061365e-10   6.659131e-01  -8.059104e-01   6.868697e-05
  -2.131644e-06   2.296403e-06  -1.971280e-10   7.102875e-01  -7.651868e-01   6.568523e-05
  -2.257407e-06   2.166205e-06  -1.874343e-10   7.521930e-01  -7.218035e-01   6.245518e-05
  -2.375288e-06   2.028444e-06  -1.770861e-10   7.914722e-01  -6.759001e-01   5.900707e-05
  -2.484835e-06   1.883566e-06  -1.661167e-10   8.279746e-01  -6.276252e-01   5.535193e-05
  -2.585618e-06   1.732045e-06  -1.545614e-10   8.615566e-01  -5.771367e-01   5.150156e-05
  -2.677229e-06   1.574380e-06  -1.424577e-10   8.920825e-01  -5.246009e-01   4.746850e-05
  -2.759286e-06   1.411096e-06  -1.298457e-10   9.194246e-01  -4.701928e-01   4.326604e-05
  -2.831431e-06   1.242743e-06  -1.167673e-10   9.434642e-01  -4.140959e-01   3.890816e-05
  -2.893336e-06   1.069896e-06  -1.032666e-10   9.640918e-01  -3.565014e-01   3.440957e-05
  -2.944703e-06   8.931526e-07  -8.938973e-11   9.812078e-01  -2.976084e-01   2.978565e-05
  -2.985264e-06   7.131313e-07  -7.518486e-11   9.947232e-01  -2.376233e-01   2.505243e-05
  -3.014786e-06   5.304728e-07  -6.070196e-11   1.004560e+00  -1.767594e-01   2.022657e-05
  -3.033070e-06   3.458369e-07  -4.599279e-11   1.010652e+00  -1.152367e-01   1.532531e-05
  -3.039954e-06   1.599012e-07  -3.111075e-11   1.012946e+00  -5.328087e-02   1.036645e-05
  -3.035316e-06  -2.664052e-08  -1.611080e-11   1.011401e+00   8.876918e-03   5.368298e-06
  -3.019074e-06  -2.130804e-07  -1.049256e-12   1.005989e+00   7.100076e-02   3.496238e-07
  -2.991188e-06  -3.986986e-07   1.401634e-11   9.966970e-01   1.328508e-01  -4.670398e-06
  -2.951663e-06  -5.827653e-07   2.902739e-11   9.835270e-01   1.941839e-01  -9.672248e-06
  -2.900551e-06  -7.645442e-07   4.392448e-11   9.664957e-01   2.547546e-01  -1.463612e-05
