Method       t0       tn       N         h
Verlet        0  1.0e+02 1000000 1.000e-04

x  -  y  -  z  .........
  -3.368050e-06   1.406676e-06  -1.331510e-10   1.122271e+00  -4.687202e-01   4.436740e-05
  -3.450070e-06   1.284679e-06  -1.238525e-10   1.149602e+00  -4.280694e-01   4.126904e-05
  -3.525152e-06   1.160097e-06  -1.143048e-10   1.174620e+00  -3.865572e-01   3.808763e-05
  -3.593329e-06   1.033241e-06  -1.045331e-10   1.197337e+00  -3.442874e-01   3.483159e-05
  -3.654638e-06   9.044095e-07  -9.456151e-11   1.217766e+00  -3.013593e-01   3.150895e-05
  -3.709119e-06   7.738873e-07  -8.441320e-11   1.235920e+00  -2.578679e-01   2.812741e-05
  -3.756817e-06   6.419487e-07  -7.411041e-11   1.251813e+00  -2.139044e-01   2.469441e-05
  -3.797774e-06   5.088576e-07  -6.367460e-11   1.265461e+00  -1.695570e-01   2.121709e-05
  -3.832037e-06   3.748689e-07  -5.312650e-11   1.276877e+00  -1.249105e-01   1.770234e-05
  -3.859653e-06   2.402292e-07  -4.248619e-11   1.286079e+00  -8.004703e-02   1.415687e-05
  -3.880668e-06   1.051782e-07  -3.177318e-11   1.293082e+00  -3.504655e-02   1.058718e-05
  -3.895131e-06  -3.005081e-08  -2.100649e-11   1.297901e+00   1.001326e-02   6.999596e-06
  -3.903091e-06  -1.652301e-07  -1.020470e-11   1.300553e+00   5.505649e-02   3.400319e-06
  -3.904597e-06  -3.001364e-07   6.139959e-13   1.301055e+00   1.000088e-01  -2.045903e-07
  -3.899697e-06  -4.345506e-07   1.143170e-11   1.299422e+00   1.447971e-01  -3.809171e-06
  -3.888441e-06  -5.682568e-07   2.223080e-11   1.295672e+00   1.893495e-01  -7.407549e-06
  -3.870880e-06  -7.010417e-07   3.299385e-11   1.289820e+00   2.335949e-01  -1.099392e-05
  -3.847063e-06  -8.326936e-07   4.370359e-11   1.281884e+00   2.774627e-01  -1.456252e-05
  -3.817040e-06  -9.630024e-07   5.434284e-11   1.271880e+00   3.208831e-01  -1.810764e-05
  -3.780862e-06  -1.091758e-06   6.489446e-11   1.259825e+00   3.637860e-01  -2.162356e-05
  -3.738582e-06  -1.218752e-06   7.534133e-11   1.245737e+00   4.061018e-01  -2.510457e-05
  -3.690252e-06  -1.343773e-06   8.566627e-11   1.229633e+00   4.477602e-01  -2.854495e-05
  -3.635924e-06  -1.466611e-06   9.585197e-11   1.211530e+00   4.886910e-01  -3.193894e-05
  -3.575655e-06  -1.587051e-06   1.058810e-10   1.191448e+00   5.288231e-01  -3.528073e-05
