Method       t0       tn       N         h
 Euler        0        3  100000     3e-05

x  -  y  -  z  .........
  -4.140678e-07  -2.921588e-06   2.320007e-10   1.379720e-01   9.735055e-01  -7.730521e-05
  -3.569698e-07  -2.928605e-06   2.329072e-10   1.189463e-01   9.758436e-01  -7.760726e-05
  -2.997377e-07  -2.934521e-06   2.337261e-10   9.987592e-02   9.778149e-01  -7.788013e-05
  -2.423928e-07  -2.939333e-06   2.344571e-10   8.076797e-02   9.794184e-01  -7.812372e-05
  -1.849567e-07  -2.943039e-06   2.350999e-10   6.162963e-02   9.806534e-01  -7.833790e-05
  -1.274510e-07  -2.945638e-06   2.356542e-10   4.246808e-02   9.815191e-01  -7.852259e-05
  -6.989726e-08  -2.947126e-06   2.361197e-10   2.329054e-02   9.820151e-01  -7.867770e-05
  -1.231719e-08  -2.947504e-06   2.364962e-10   4.104224e-03   9.821410e-01  -7.880316e-05
   4.526752e-08  -2.946770e-06   2.367835e-10  -1.508364e-02   9.818966e-01  -7.889890e-05
   1.028352e-07  -2.944925e-06   2.369816e-10  -3.426582e-02   9.812818e-01  -7.896488e-05
   1.603640e-07  -2.941969e-06   2.370901e-10  -5.343506e-02   9.802967e-01  -7.900107e-05
   2.178322e-07  -2.937902e-06   2.371092e-10  -7.258412e-02   9.789414e-01  -7.900742e-05
   2.752182e-07  -2.932725e-06   2.370387e-10  -9.170577e-02   9.772164e-01  -7.898393e-05
   3.325002e-07  -2.926439e-06   2.368786e-10  -1.107928e-01   9.751221e-01  -7.893059e-05
   3.896565e-07  -2.919048e-06   2.366290e-10  -1.298379e-01   9.726592e-01  -7.884742e-05
   4.466655e-07  -2.910553e-06   2.362899e-10  -1.488339e-01   9.698285e-01  -7.873443e-05
   5.035055e-07  -2.900956e-06   2.358615e-10  -1.677736e-01   9.666309e-01  -7.859166e-05
   5.601549e-07  -2.890262e-06   2.353437e-10  -1.866498e-01   9.630675e-01  -7.841915e-05
   6.165923e-07  -2.878474e-06   2.347369e-10  -2.054554e-01   9.591396e-01  -7.821695e-05
