Method       t0       tn       N         h
Verlet        0  1.0e+01    1000 1.001e-02

x  -  y  -  z  .........
   2.626772e-06   8.164554e-07  -4.973695e-11  -8.752697e-01  -2.720520e-01   1.657290e-05
   2.529028e-06   9.970483e-07  -6.481923e-11  -8.427001e-01  -3.322276e-01   2.159849e-05
   2.417823e-06   1.172335e-06  -7.955652e-11  -8.056454e-01  -3.906350e-01   2.650912e-05
   2.293293e-06   1.341160e-06  -9.385536e-11  -7.641508e-01  -4.468895e-01   3.127365e-05
   2.155686e-06   1.502338e-06  -1.076190e-10  -7.182987e-01  -5.005958e-01   3.585985e-05
   2.005374e-06   1.654661e-06  -1.207483e-10  -6.682128e-01  -5.513514e-01   4.023469e-05
   1.842860e-06   1.796917e-06  -1.331430e-10  -6.140615e-01  -5.987526e-01   4.436473e-05
   1.668791e-06   1.927905e-06  -1.447029e-10  -5.560598e-01  -6.423994e-01   4.821660e-05
   1.483959e-06   2.046460e-06  -1.553294e-10  -4.944718e-01  -6.819031e-01   5.175749e-05
   1.289305e-06   2.151468e-06  -1.649279e-10  -4.296108e-01  -7.168931e-01   5.495579e-05
   1.085914e-06   2.241898e-06  -1.734087e-10  -3.618387e-01  -7.470254e-01   5.778171e-05
   8.750122e-07   2.316821e-06  -1.806901e-10  -2.915638e-01  -7.719905e-01   6.020795e-05
   6.579507e-07   2.375435e-06  -1.866996e-10  -2.192365e-01  -7.915214e-01   6.221037e-05
   4.361916e-07   2.417089e-06  -1.913760e-10  -1.453439e-01  -8.054010e-01   6.376862e-05
   2.112847e-07   2.441301e-06  -1.946715e-10  -7.040242e-02  -8.134686e-01   6.486670e-05
  -1.515745e-08   2.447772e-06  -1.965523e-10   5.050629e-03  -8.156249e-01   6.549341e-05
  -2.414891e-07   2.436399e-06  -1.970002e-10   8.046686e-02  -8.118352e-01   6.564267e-05
  -4.660615e-07   2.407276e-06  -1.960129e-10   1.552969e-01  -8.021310e-01   6.531369e-05
  -6.872535e-07   2.360693e-06  -1.936040e-10   2.290005e-01  -7.866090e-01   6.451099e-05
  -9.035015e-07   2.297127e-06  -1.898023e-10   3.010567e-01  -7.654283e-01   6.324422e-05
  -1.113327e-06   2.217231e-06  -1.846513e-10   3.709728e-01  -7.388061e-01   6.152785e-05
  -1.315357e-06   2.121813e-06  -1.782075e-10   4.382916e-01  -7.070116e-01   5.938072e-05
  -1.508348e-06   2.011813e-06  -1.705390e-10   5.025984e-01  -6.703583e-01   5.682550e-05
  -1.691195e-06   1.888282e-06  -1.617236e-10   5.635249e-01  -6.291964e-01   5.388810e-05
  -1.862940e-06   1.752355e-06  -1.518466e-10   6.207524e-01  -5.839043e-01   5.059697e-05
  -2.022779e-06   1.605230e-06  -1.409991e-10   6.740125e-01  -5.348805e-01   4.698247e-05
  -2.170058e-06   1.448137e-06  -1.292761e-10   7.230876e-01  -4.825354e-01   4.307625e-05
  -2.304271e-06   1.282325e-06  -1.167747e-10   7.678086e-01  -4.272848e-01   3.891064e-05
  -2.425048e-06   1.109035e-06  -1.035925e-10   8.080528e-01  -3.695429e-01   3.451816e-05
  -2.532150e-06   9.294924e-07  -8.982604e-11   8.437405e-01  -3.097172e-01   2.993103e-05
  -2.625457e-06   7.448853e-07  -7.557024e-11   8.748314e-01  -2.482041e-01   2.518084e-05
  -2.704953e-06   5.563598e-07  -6.091690e-11   9.013203e-01  -1.853853e-01   2.029819e-05
  -2.770716e-06   3.650098e-07  -4.595430e-11   9.232333e-01  -1.216253e-01   1.531248e-05
  -2.822906e-06   1.718717e-07  -3.076658e-11   9.406237e-01  -5.726956e-02   1.025177e-05
