Method       t0       tn       N         h
Verlet        0  1.0e+02  100000 1.000e-03

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -2.816497e-06  -1.016631e-06   6.466260e-11   6.702922e-06  -1.766827e-05   1.458377e-09   9.384878e-01   3.387526e-01  -2.154629e-05  -2.233537e+00   5.887248e+00  -4.859462e-04
  -2.809738e-06  -1.034279e-06   6.611971e-11   6.814722e-06  -1.762752e-05   1.455778e-09   9.362356e-01   3.446332e-01  -2.203182e-05  -2.270799e+00   5.873666e+00  -4.850801e-04
  -2.802867e-06  -1.051886e-06   6.757418e-11   6.926283e-06  -1.758605e-05   1.453120e-09   9.339462e-01   3.505000e-01  -2.251646e-05  -2.307982e+00   5.859845e+00  -4.841944e-04
  -2.795885e-06  -1.069451e-06   6.902598e-11   7.037601e-06  -1.754388e-05   1.450405e-09   9.316196e-01   3.563530e-01  -2.300021e-05  -2.345085e+00   5.845787e+00  -4.832891e-04
  -2.788792e-06  -1.086974e-06   7.047502e-11   7.148670e-06  -1.750099e-05   1.447630e-09   9.292560e-01   3.621917e-01  -2.348305e-05  -2.382105e+00   5.831492e+00  -4.823644e-04
  -2.781588e-06  -1.104454e-06   7.192126e-11   7.259487e-06  -1.745739e-05   1.444797e-09   9.268554e-01   3.680161e-01  -2.396495e-05  -2.419043e+00   5.816961e+00  -4.814201e-04
  -2.774273e-06  -1.121889e-06   7.336464e-11   7.370047e-06  -1.741309e-05   1.441906e-09   9.244178e-01   3.738258e-01  -2.444590e-05  -2.455895e+00   5.802193e+00  -4.804565e-04
  -2.766847e-06  -1.139280e-06   7.480510e-11   7.480345e-06  -1.736808e-05   1.438957e-09   9.219435e-01   3.796206e-01  -2.492588e-05  -2.492660e+00   5.787190e+00  -4.794733e-04
  -2.759312e-06  -1.156626e-06   7.624259e-11   7.590376e-06  -1.732237e-05   1.435949e-09   9.194325e-01   3.854002e-01  -2.540486e-05  -2.529338e+00   5.771952e+00  -4.784708e-04
  -2.751666e-06  -1.173925e-06   7.767703e-11   7.700136e-06  -1.727595e-05   1.432884e-09   9.168848e-01   3.911646e-01  -2.588283e-05  -2.565926e+00   5.756479e+00  -4.774489e-04
  -2.743911e-06  -1.191178e-06   7.910838e-11   7.809621e-06  -1.722883e-05   1.429760e-09   9.143006e-01   3.969133e-01  -2.635976e-05  -2.602423e+00   5.740772e+00  -4.764077e-04
  -2.736047e-06  -1.208383e-06   8.053658e-11   7.918825e-06  -1.718102e-05   1.426579e-09   9.116799e-01   4.026462e-01  -2.683565e-05  -2.638827e+00   5.724832e+00  -4.753472e-04
  -2.728073e-06  -1.225540e-06   8.196157e-11   8.027745e-06  -1.713250e-05   1.423340e-09   9.090229e-01   4.083631e-01  -2.731047e-05  -2.675137e+00   5.708658e+00  -4.742673e-04
  -2.719991e-06  -1.242649e-06   8.338328e-11   8.136375e-06  -1.708329e-05   1.420043e-09   9.063296e-01   4.140637e-01  -2.778420e-05  -2.711351e+00   5.692251e+00  -4.731682e-04
  -2.711800e-06  -1.259707e-06   8.480168e-11   8.244712e-06  -1.703338e-05   1.416689e-09   9.036001e-01   4.197477e-01  -2.825681e-05  -2.747468e+00   5.675612e+00  -4.720499e-04
  -2.703502e-06  -1.276716e-06   8.621669e-11   8.352750e-06  -1.698277e-05   1.413277e-09   9.008346e-01   4.254150e-01  -2.872830e-05  -2.783487e+00   5.658742e+00  -4.709125e-04
  -2.695095e-06  -1.293673e-06   8.762826e-11   8.460485e-06  -1.693148e-05   1.409807e-09   8.980331e-01   4.310653e-01  -2.919865e-05  -2.819405e+00   5.641641e+00  -4.697558e-04
  -2.686580e-06  -1.310579e-06   8.903633e-11   8.567913e-06  -1.687949e-05   1.406281e-09   8.951957e-01   4.366984e-01  -2.966783e-05  -2.855221e+00   5.624309e+00  -4.685801e-04
  -2.677959e-06  -1.327432e-06   9.044085e-11   8.675028e-06  -1.682682e-05   1.402697e-09   8.923226e-01   4.423140e-01  -3.013582e-05  -2.890934e+00   5.606747e+00  -4.673853e-04
  -2.669230e-06  -1.344233e-06   9.184175e-11   8.781828e-06  -1.677346e-05   1.399057e-09   8.894138e-01   4.479120e-01  -3.060261e-05  -2.926542e+00   5.588956e+00  -4.661714e-04
  -2.660395e-06  -1.360980e-06   9.323898e-11   8.888306e-06  -1.671941e-05   1.395359e-09   8.864694e-01   4.534921e-01  -3.106817e-05  -2.962044e+00   5.570935e+00  -4.649385e-04
  -2.651453e-06  -1.377672e-06   9.463249e-11   8.994458e-06  -1.666469e-05   1.391605e-09   8.834896e-01   4.590540e-01  -3.153249e-05  -2.997438e+00   5.552687e+00  -4.636867e-04
  -2.642406e-06  -1.394309e-06   9.602222e-11   9.100281e-06  -1.660927e-05   1.387793e-09   8.804745e-01   4.645976e-01  -3.199555e-05  -3.032723e+00   5.534211e+00  -4.624159e-04
  -2.633252e-06  -1.410891e-06   9.740811e-11   9.205769e-06  -1.655318e-05   1.383926e-09   8.774241e-01   4.701225e-01  -3.245733e-05  -3.067897e+00   5.515508e+00  -4.611263e-04
  -2.623994e-06  -1.427416e-06   9.879010e-11   9.310918e-06  -1.649642e-05   1.380002e-09   8.743386e-01   4.756287e-01  -3.291781e-05  -3.102959e+00   5.496579e+00  -4.598178e-04
  -2.614630e-06  -1.443884e-06   1.001681e-10   9.415724e-06  -1.643897e-05   1.376021e-09   8.712181e-01   4.811158e-01  -3.337698e-05  -3.137907e+00   5.477424e+00  -4.584905e-04
  -2.605162e-06  -1.460294e-06   1.015422e-10   9.520182e-06  -1.638086e-05   1.371985e-09   8.680628e-01   4.865836e-01  -3.383480e-05  -3.172740e+00   5.458043e+00  -4.571444e-04
  -2.595590e-06  -1.476646e-06   1.029121e-10   9.624287e-06  -1.632207e-05   1.367892e-09   8.648726e-01   4.920320e-01  -3.429128e-05  -3.207456e+00   5.438439e+00  -4.557796e-04
  -2.585913e-06  -1.492939e-06   1.042780e-10   9.728036e-06  -1.626261e-05   1.363744e-09   8.616478e-01   4.974606e-01  -3.474637e-05  -3.242054e+00   5.418610e+00  -4.543962e-04
  -2.576133e-06  -1.509171e-06   1.056396e-10   9.831423e-06  -1.620248e-05   1.359540e-09   8.583884e-01   5.028693e-01  -3.520008e-05  -3.276532e+00   5.398558e+00  -4.529941e-04
  -2.566250e-06  -1.525344e-06   1.069971e-10   9.934445e-06  -1.614169e-05   1.355280e-09   8.550947e-01   5.082578e-01  -3.565237e-05  -3.310889e+00   5.378284e+00  -4.515734e-04
  -2.556264e-06  -1.541455e-06   1.083502e-10   1.003710e-05  -1.608023e-05   1.350964e-09   8.517666e-01   5.136260e-01  -3.610323e-05  -3.345123e+00   5.357788e+00  -4.501342e-04
  -2.546176e-06  -1.557505e-06   1.096990e-10   1.013937e-05  -1.601812e-05   1.346594e-09   8.484043e-01   5.189735e-01  -3.655265e-05  -3.379234e+00   5.337072e+00  -4.486766e-04
  -2.535985e-06  -1.573492e-06   1.110434e-10   1.024127e-05  -1.595534e-05   1.342168e-09   8.450080e-01   5.243002e-01  -3.700060e-05  -3.413218e+00   5.316134e+00  -4.472004e-04
  -2.525693e-06  -1.589416e-06   1.123834e-10   1.034279e-05  -1.589191e-05   1.337687e-09   8.415778e-01   5.296059e-01  -3.744706e-05  -3.447076e+00   5.294978e+00  -4.457059e-04
  -2.515299e-06  -1.605276e-06   1.137188e-10   1.044392e-05  -1.582782e-05   1.333151e-09   8.381138e-01   5.348903e-01  -3.789202e-05  -3.480805e+00   5.273602e+00  -4.441931e-04
  -2.504805e-06  -1.621071e-06   1.150497e-10   1.054465e-05  -1.576308e-05   1.328561e-09   8.346162e-01   5.401532e-01  -3.833545e-05  -3.514404e+00   5.252008e+00  -4.426619e-04
  -2.494210e-06  -1.636802e-06   1.163760e-10   1.064499e-05  -1.569769e-05   1.323916e-09   8.310849e-01   5.453944e-01  -3.877735e-05  -3.547872e+00   5.230197e+00  -4.411126e-04
  -2.483514e-06  -1.652467e-06   1.176976e-10   1.074493e-05  -1.563165e-05   1.319216e-09   8.275203e-01   5.506137e-01  -3.921769e-05  -3.581207e+00   5.208169e+00  -4.395450e-04
  -2.472719e-06  -1.668066e-06   1.190144e-10   1.084447e-05  -1.556496e-05   1.314462e-09   8.239225e-01   5.558109e-01  -3.965645e-05  -3.614407e+00   5.185926e+00  -4.379593e-04
  -2.461825e-06  -1.683597e-06   1.203265e-10   1.094359e-05  -1.549764e-05   1.309655e-09   8.202915e-01   5.609857e-01  -4.009361e-05  -3.647472e+00   5.163467e+00  -4.363556e-04
  -2.450832e-06  -1.699061e-06   1.216338e-10   1.104230e-05  -1.542967e-05   1.304793e-09   8.166274e-01   5.661379e-01  -4.052917e-05  -3.680400e+00   5.140794e+00  -4.347338e-04
  -2.439740e-06  -1.714457e-06   1.229361e-10   1.114060e-05  -1.536106e-05   1.299877e-09   8.129306e-01   5.712674e-01  -4.096309e-05  -3.713189e+00   5.117908e+00  -4.330940e-04
  -2.428550e-06  -1.729783e-06   1.242335e-10   1.123847e-05  -1.529182e-05   1.294908e-09   8.092010e-01   5.763738e-01  -4.139536e-05  -3.745838e+00   5.094809e+00  -4.314364e-04
  -2.417263e-06  -1.745041e-06   1.255260e-10   1.133591e-05  -1.522195e-05   1.289886e-09   8.054388e-01   5.814571e-01  -4.182597e-05  -3.778345e+00   5.071499e+00  -4.297609e-04
  -2.405878e-06  -1.760228e-06   1.268133e-10   1.143293e-05  -1.515144e-05   1.284811e-09   8.016442e-01   5.865169e-01  -4.225489e-05  -3.810710e+00   5.047977e+00  -4.280676e-04
  -2.394397e-06  -1.775344e-06   1.280956e-10   1.152951e-05  -1.508031e-05   1.279682e-09   7.978173e-01   5.915531e-01  -4.268212e-05  -3.842931e+00   5.024245e+00  -4.263566e-04
  -2.382819e-06  -1.790388e-06   1.293727e-10   1.162565e-05  -1.500855e-05   1.274501e-09   7.939583e-01   5.965655e-01  -4.310762e-05  -3.875005e+00   5.000304e+00  -4.246279e-04
  -2.371145e-06  -1.805361e-06   1.306446e-10   1.172135e-05  -1.493617e-05   1.269266e-09   7.900672e-01   6.015538e-01  -4.353138e-05  -3.906933e+00   4.976155e+00  -4.228816e-04
  -2.359376e-06  -1.820261e-06   1.319113e-10   1.181660e-05  -1.486317e-05   1.263980e-09   7.861443e-01   6.065179e-01  -4.395339e-05  -3.938712e+00   4.951798e+00  -4.211177e-04
  -2.347512e-06  -1.835088e-06   1.331726e-10   1.191140e-05  -1.478955e-05   1.258641e-09   7.821897e-01   6.114575e-01  -4.437362e-05  -3.970342e+00   4.927234e+00  -4.193364e-04
  -2.335553e-06  -1.849840e-06   1.344286e-10   1.200574e-05  -1.471531e-05   1.253250e-09   7.782036e-01   6.163725e-01  -4.479207e-05  -4.001820e+00   4.902465e+00  -4.175376e-04
  -2.323500e-06  -1.864518e-06   1.356791e-10   1.209963e-05  -1.464047e-05   1.247807e-09   7.741860e-01   6.212626e-01  -4.520871e-05  -4.033145e+00   4.877491e+00  -4.157215e-04
  -2.311353e-06  -1.879121e-06   1.369242e-10   1.219305e-05  -1.456501e-05   1.242313e-09   7.701372e-01   6.261276e-01  -4.562352e-05  -4.064317e+00   4.852313e+00  -4.138881e-04
  -2.299113e-06  -1.893649e-06   1.381638e-10   1.228600e-05  -1.448895e-05   1.236767e-09   7.660573e-01   6.309673e-01  -4.603649e-05  -4.095333e+00   4.826932e+00  -4.120375e-04
  -2.286781e-06  -1.908099e-06   1.393977e-10   1.237848e-05  -1.441229e-05   1.231170e-09   7.619465e-01   6.357815e-01  -4.644760e-05  -4.126192e+00   4.801349e+00  -4.101697e-04
  -2.274356e-06  -1.922473e-06   1.406261e-10   1.247049e-05  -1.433502e-05   1.225522e-09   7.578048e-01   6.405701e-01  -4.685684e-05  -4.156893e+00   4.775565e+00  -4.082848e-04
  -2.261839e-06  -1.936770e-06   1.418488e-10   1.256201e-05  -1.425716e-05   1.219822e-09   7.536326e-01   6.453328e-01  -4.726418e-05  -4.187435e+00   4.749580e+00  -4.063829e-04
  -2.249231e-06  -1.950988e-06   1.430658e-10   1.265305e-05  -1.417870e-05   1.214073e-09   7.494299e-01   6.500693e-01  -4.766961e-05  -4.217816e+00   4.723397e+00  -4.044640e-04
  -2.236533e-06  -1.965127e-06   1.442770e-10   1.274360e-05  -1.409965e-05   1.208272e-09   7.451969e-01   6.547796e-01  -4.807312e-05  -4.248035e+00   4.697015e+00  -4.025283e-04
  -2.223744e-06  -1.979187e-06   1.454823e-10   1.283366e-05  -1.402001e-05   1.202422e-09   7.409337e-01   6.594635e-01  -4.847468e-05  -4.278090e+00   4.670436e+00  -4.005757e-04
  -2.210865e-06  -1.993167e-06   1.466818e-10   1.292322e-05  -1.393979e-05   1.196522e-09   7.366406e-01   6.641206e-01  -4.887428e-05  -4.307980e+00   4.643661e+00  -3.986064e-04
  -2.197897e-06  -2.007067e-06   1.478754e-10   1.301229e-05  -1.385898e-05   1.190571e-09   7.323177e-01   6.687509e-01  -4.927190e-05  -4.337704e+00   4.616691e+00  -3.966204e-04
  -2.184840e-06  -2.020886e-06   1.490630e-10   1.310084e-05  -1.377759e-05   1.184572e-09   7.279651e-01   6.733541e-01  -4.966753e-05  -4.367261e+00   4.589526e+00  -3.946179e-04
  -2.171695e-06  -2.034622e-06   1.502445e-10   1.318890e-05  -1.369563e-05   1.178522e-09   7.235831e-01   6.779300e-01  -5.006114e-05  -4.396648e+00   4.562168e+00  -3.925988e-04
  -2.158462e-06  -2.048277e-06   1.514200e-10   1.327643e-05  -1.361309e-05   1.172424e-09   7.191717e-01   6.824785e-01  -5.045273e-05  -4.425866e+00   4.534618e+00  -3.905632e-04
  -2.145142e-06  -2.061849e-06   1.525894e-10   1.336346e-05  -1.352999e-05   1.166277e-09   7.147313e-01   6.869993e-01  -5.084228e-05  -4.454912e+00   4.506877e+00  -3.885113e-04
  -2.131735e-06  -2.075337e-06   1.537526e-10   1.344996e-05  -1.344631e-05   1.160081e-09   7.102618e-01   6.914924e-01  -5.122976e-05  -4.483786e+00   4.478946e+00  -3.864431e-04
  -2.118241e-06  -2.088741e-06   1.549096e-10   1.353594e-05  -1.336207e-05   1.153837e-09   7.057636e-01   6.959573e-01  -5.161517e-05  -4.512485e+00   4.450825e+00  -3.843587e-04
  -2.104662e-06  -2.102061e-06   1.560603e-10   1.362139e-05  -1.327728e-05   1.147545e-09   7.012368e-01   7.003941e-01  -5.199849e-05  -4.541009e+00   4.422517e+00  -3.822582e-04
  -2.090998e-06  -2.115296e-06   1.572047e-10   1.370631e-05  -1.319192e-05   1.141205e-09   6.966815e-01   7.048025e-01  -5.237969e-05  -4.569357e+00   4.394022e+00  -3.801415e-04
  -2.077249e-06  -2.128445e-06   1.583427e-10   1.379070e-05  -1.310601e-05   1.134817e-09   6.920980e-01   7.091822e-01  -5.275878e-05  -4.597526e+00   4.365341e+00  -3.780089e-04
  -2.063416e-06  -2.141508e-06   1.594743e-10   1.387454e-05  -1.301955e-05   1.128382e-09   6.874863e-01   7.135332e-01  -5.313572e-05  -4.625517e+00   4.336476e+00  -3.758604e-04
  -2.049500e-06  -2.154484e-06   1.605995e-10   1.395785e-05  -1.293254e-05   1.121899e-09   6.828468e-01   7.178553e-01  -5.351051e-05  -4.653327e+00   4.307426e+00  -3.736961e-04
  -2.035500e-06  -2.167373e-06   1.617181e-10   1.404061e-05  -1.284499e-05   1.115370e-09   6.781796e-01   7.221482e-01  -5.388312e-05  -4.680955e+00   4.278195e+00  -3.715161e-04
  -2.021418e-06  -2.180174e-06   1.628302e-10   1.412281e-05  -1.275690e-05   1.108794e-09   6.734848e-01   7.264117e-01  -5.425355e-05  -4.708401e+00   4.248782e+00  -3.693204e-04
  -2.007254e-06  -2.192887e-06   1.639357e-10   1.420447e-05  -1.266827e-05   1.102171e-09   6.687627e-01   7.306458e-01  -5.462177e-05  -4.735662e+00   4.219189e+00  -3.671091e-04
  -1.993009e-06  -2.205511e-06   1.650346e-10   1.428556e-05  -1.257911e-05   1.095502e-09   6.640134e-01   7.348502e-01  -5.498777e-05  -4.762738e+00   4.189417e+00  -3.648823e-04
  -1.978683e-06  -2.218046e-06   1.661267e-10   1.436610e-05  -1.248941e-05   1.088788e-09   6.592371e-01   7.390247e-01  -5.535154e-05  -4.789627e+00   4.159466e+00  -3.626401e-04
  -1.964276e-06  -2.230490e-06   1.672122e-10   1.444607e-05  -1.239919e-05   1.082027e-09   6.544341e-01   7.431692e-01  -5.571306e-05  -4.816329e+00   4.129340e+00  -3.603827e-04
  -1.949790e-06  -2.242844e-06   1.682908e-10   1.452547e-05  -1.230845e-05   1.075222e-09   6.496044e-01   7.472835e-01  -5.607231e-05  -4.842841e+00   4.099037e+00  -3.581099e-04
  -1.935225e-06  -2.255107e-06   1.693626e-10   1.460430e-05  -1.221719e-05   1.068371e-09   6.447483e-01   7.513674e-01  -5.642929e-05  -4.869163e+00   4.068560e+00  -3.558221e-04
  -1.920581e-06  -2.267278e-06   1.704275e-10   1.468256e-05  -1.212541e-05   1.061475e-09   6.398660e-01   7.554207e-01  -5.678396e-05  -4.895294e+00   4.037910e+00  -3.535192e-04
  -1.905859e-06  -2.279358e-06   1.714856e-10   1.476023e-05  -1.203312e-05   1.054535e-09   6.349576e-01   7.594433e-01  -5.713633e-05  -4.921232e+00   4.007088e+00  -3.512013e-04
  -1.891060e-06  -2.291345e-06   1.725366e-10   1.483733e-05  -1.194033e-05   1.047550e-09   6.300234e-01   7.634349e-01  -5.748637e-05  -4.946976e+00   3.976095e+00  -3.488686e-04
  -1.876184e-06  -2.303238e-06   1.735807e-10   1.491383e-05  -1.184702e-05   1.040522e-09   6.250635e-01   7.673955e-01  -5.783408e-05  -4.972525e+00   3.944933e+00  -3.465210e-04
  -1.861232e-06  -2.315039e-06   1.746177e-10   1.498975e-05  -1.175322e-05   1.033449e-09   6.200782e-01   7.713249e-01  -5.817942e-05  -4.997878e+00   3.913602e+00  -3.441588e-04
  -1.846204e-06  -2.326745e-06   1.756476e-10   1.506508e-05  -1.165892e-05   1.026334e-09   6.150677e-01   7.752228e-01  -5.852240e-05  -5.023034e+00   3.882104e+00  -3.417820e-04
  -1.831101e-06  -2.338357e-06   1.766703e-10   1.513980e-05  -1.156412e-05   1.019175e-09   6.100321e-01   7.790892e-01  -5.886299e-05  -5.047991e+00   3.850440e+00  -3.393907e-04
  -1.815924e-06  -2.349873e-06   1.776859e-10   1.521393e-05  -1.146884e-05   1.011973e-09   6.049716e-01   7.829238e-01  -5.920119e-05  -5.072749e+00   3.818612e+00  -3.369849e-04
  -1.800673e-06  -2.361294e-06   1.786943e-10   1.528746e-05  -1.137307e-05   1.004728e-09   5.998865e-01   7.867265e-01  -5.953697e-05  -5.097306e+00   3.786620e+00  -3.345649e-04
  -1.785349e-06  -2.372619e-06   1.796954e-10   1.536038e-05  -1.127682e-05   9.974412e-10   5.947769e-01   7.904971e-01  -5.987032e-05  -5.121661e+00   3.754466e+00  -3.321306e-04
  -1.769952e-06  -2.383848e-06   1.806892e-10   1.543269e-05  -1.118009e-05   9.901122e-10   5.896431e-01   7.942355e-01  -6.020124e-05  -5.145813e+00   3.722151e+00  -3.296822e-04
  -1.754483e-06  -2.394979e-06   1.816756e-10   1.550438e-05  -1.108288e-05   9.827415e-10   5.844852e-01   7.979415e-01  -6.052970e-05  -5.169760e+00   3.689677e+00  -3.272197e-04
  -1.738942e-06  -2.406014e-06   1.826547e-10   1.557546e-05  -1.098521e-05   9.753294e-10   5.793034e-01   8.016149e-01  -6.085568e-05  -5.193503e+00   3.657044e+00  -3.247433e-04
  -1.723331e-06  -2.416950e-06   1.836263e-10   1.564592e-05  -1.088707e-05   9.678760e-10   5.740981e-01   8.052556e-01  -6.117919e-05  -5.217039e+00   3.624255e+00  -3.222531e-04
  -1.707650e-06  -2.427788e-06   1.845904e-10   1.571576e-05  -1.078846e-05   9.603819e-10   5.688692e-01   8.088635e-01  -6.150020e-05  -5.240368e+00   3.591309e+00  -3.197491e-04
  -1.691899e-06  -2.438527e-06   1.855470e-10   1.578497e-05  -1.068940e-05   9.528471e-10   5.636172e-01   8.124383e-01  -6.181869e-05  -5.263488e+00   3.558210e+00  -3.172315e-04
  -1.676080e-06  -2.449166e-06   1.864961e-10   1.585355e-05  -1.058989e-05   9.452722e-10   5.583422e-01   8.159800e-01  -6.213467e-05  -5.286399e+00   3.524957e+00  -3.147004e-04
  -1.660192e-06  -2.459706e-06   1.874376e-10   1.592150e-05  -1.048992e-05   9.376572e-10   5.530443e-01   8.194883e-01  -6.244810e-05  -5.309098e+00   3.491553e+00  -3.121558e-04
  -1.644236e-06  -2.470146e-06   1.883714e-10   1.598881e-05  -1.038951e-05   9.300027e-10   5.477239e-01   8.229632e-01  -6.275898e-05  -5.331587e+00   3.457998e+00  -3.095978e-04
  -1.628214e-06  -2.480485e-06   1.892976e-10   1.605549e-05  -1.028865e-05   9.223088e-10   5.423810e-01   8.264044e-01  -6.306730e-05  -5.353862e+00   3.424295e+00  -3.070267e-04
  -1.612125e-06  -2.490723e-06   1.902160e-10   1.612152e-05  -1.018736e-05   9.145758e-10   5.370160e-01   8.298118e-01  -6.337304e-05  -5.375924e+00   3.390443e+00  -3.044424e-04
  -1.595970e-06  -2.500860e-06   1.911267e-10   1.618691e-05  -1.008563e-05   9.068042e-10   5.316291e-01   8.331853e-01  -6.367619e-05  -5.397771e+00   3.356446e+00  -3.018450e-04
  -1.579750e-06  -2.510895e-06   1.920296e-10   1.625165e-05  -9.983472e-06   8.989942e-10   5.262204e-01   8.365248e-01  -6.397674e-05  -5.419402e+00   3.322303e+00  -2.992348e-04
  -1.563466e-06  -2.520827e-06   1.929247e-10   1.631574e-05  -9.880890e-06   8.911461e-10   5.207902e-01   8.398300e-01  -6.427467e-05  -5.440816e+00   3.288017e+00  -2.966117e-04
  -1.547118e-06  -2.530656e-06   1.938119e-10   1.637918e-05  -9.777886e-06   8.832603e-10   5.153386e-01   8.431009e-01  -6.456997e-05  -5.462012e+00   3.253589e+00  -2.939759e-04
  -1.530707e-06  -2.540382e-06   1.946912e-10   1.644196e-05  -9.674465e-06   8.753370e-10   5.098660e-01   8.463372e-01  -6.486263e-05  -5.482990e+00   3.219020e+00  -2.913275e-04
  -1.514234e-06  -2.550005e-06   1.955626e-10   1.650408e-05  -9.570631e-06   8.673767e-10   5.043725e-01   8.495390e-01  -6.515263e-05  -5.503747e+00   3.184312e+00  -2.886665e-04
  -1.497699e-06  -2.559524e-06   1.964260e-10   1.656554e-05  -9.466388e-06   8.593795e-10   4.988584e-01   8.527059e-01  -6.543996e-05  -5.524284e+00   3.149466e+00  -2.859932e-04
  -1.481102e-06  -2.568938e-06   1.972813e-10   1.662633e-05  -9.361741e-06   8.513460e-10   4.933239e-01   8.558380e-01  -6.572462e-05  -5.544599e+00   3.114484e+00  -2.833076e-04
  -1.464445e-06  -2.578247e-06   1.981286e-10   1.668645e-05  -9.256694e-06   8.432763e-10   4.877691e-01   8.589350e-01  -6.600659e-05  -5.564691e+00   3.079366e+00  -2.806098e-04
  -1.447729e-06  -2.587451e-06   1.989679e-10   1.674591e-05  -9.151252e-06   8.351708e-10   4.821944e-01   8.619968e-01  -6.628585e-05  -5.584560e+00   3.044115e+00  -2.779000e-04
  -1.430953e-06  -2.596549e-06   1.997990e-10   1.680469e-05  -9.045418e-06   8.270298e-10   4.765999e-01   8.650233e-01  -6.656239e-05  -5.604204e+00   3.008731e+00  -2.751782e-04
  -1.414119e-06  -2.605542e-06   2.006219e-10   1.686279e-05  -8.939198e-06   8.188538e-10   4.709859e-01   8.680143e-01  -6.683621e-05  -5.623622e+00   2.973217e+00  -2.724445e-04
  -1.397227e-06  -2.614427e-06   2.014367e-10   1.692022e-05  -8.832595e-06   8.106430e-10   4.653525e-01   8.709697e-01  -6.710729e-05  -5.642814e+00   2.937573e+00  -2.696991e-04
  -1.380278e-06  -2.623207e-06   2.022432e-10   1.697696e-05  -8.725614e-06   8.023977e-10   4.597001e-01   8.738895e-01  -6.737561e-05  -5.661779e+00   2.901802e+00  -2.669420e-04
  -1.363273e-06  -2.631878e-06   2.030415e-10   1.703302e-05  -8.618260e-06   7.941183e-10   4.540289e-01   8.767734e-01  -6.764117e-05  -5.680515e+00   2.865904e+00  -2.641735e-04
  -1.346212e-06  -2.640443e-06   2.038314e-10   1.708839e-05  -8.510536e-06   7.858052e-10   4.483390e-01   8.796214e-01  -6.790396e-05  -5.699022e+00   2.829882e+00  -2.613935e-04
  -1.329095e-06  -2.648899e-06   2.046131e-10   1.714307e-05  -8.402448e-06   7.774587e-10   4.426307e-01   8.824332e-01  -6.816397e-05  -5.717299e+00   2.793736e+00  -2.586023e-04
  -1.311925e-06  -2.657248e-06   2.053863e-10   1.719706e-05  -8.293999e-06   7.690791e-10   4.369043e-01   8.852089e-01  -6.842117e-05  -5.735345e+00   2.757468e+00  -2.557999e-04
  -1.294701e-06  -2.665487e-06   2.061512e-10   1.725036e-05  -8.185196e-06   7.606668e-10   4.311599e-01   8.879482e-01  -6.867557e-05  -5.753159e+00   2.721079e+00  -2.529864e-04
  -1.277424e-06  -2.673618e-06   2.069076e-10   1.730296e-05  -8.076041e-06   7.522221e-10   4.253978e-01   8.906511e-01  -6.892715e-05  -5.770740e+00   2.684572e+00  -2.501620e-04
