Method       t0       tn       N         h
Verlet        0  1.0e+02  200000 5.000e-04

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -1.966488e-06  -2.099685e-06   1.567003e-10   1.313601e-05  -1.121196e-05   9.788620e-10   3.215721e-01   9.320651e-01  -7.287532e-05  -6.040744e+00   2.025653e+00  -1.988997e-04
  -1.237896e-06  -2.552638e-06   1.974353e-10   1.579740e-05  -6.787827e-06   6.397768e-10   8.253998e-03   9.839226e-01  -7.892120e-05  -6.384167e+00   2.869432e-02  -4.068609e-05
  -4.120813e-07  -2.768149e-06   2.196975e-10   1.699959e-05  -1.785404e-06   2.455041e-10  -3.058911e-01   9.347600e-01  -7.686406e-05  -6.072715e+00  -1.978593e+00   1.222937e-04
   4.347873e-07  -2.729214e-06   2.216641e-10   1.663873e-05   3.314628e-06  -1.660003e-10  -5.885973e-01   7.895021e-01  -6.690517e-05  -5.138272e+00  -3.780330e+00   2.725214e-04
   1.225399e-06  -2.443255e-06   2.034660e-10   1.477291e-05   8.024778e-06  -5.552604e-10  -8.110442e-01   5.633610e-01  -5.009222e-05  -3.685106e+00  -5.185568e+00   3.940443e-04
   1.889262e-06  -1.941014e-06   1.671468e-10   1.161331e-05   1.190778e-05  -8.859110e-10  -9.511310e-01   2.799440e-01  -2.818706e-05  -1.874296e+00  -6.052874e+00   4.745423e-04
   2.369685e-06  -1.272784e-06   1.164023e-10   7.494537e-06   1.462479e-05  -1.128745e-09  -9.957499e-01  -3.164563e-02  -3.446755e-06   9.978367e-02  -6.305417e+00   5.066804e-04
   2.628876e-06  -5.026185e-07   5.614617e-11   2.830465e-06   1.596717e-05  -1.264527e-09  -9.418067e-01  -3.401811e-01   2.164100e-05   2.035138e+00  -5.934830e+00   4.885724e-04
   2.650669e-06   2.985585e-07  -8.026246e-12  -1.935281e-06   1.586868e-05  -1.285275e-09  -7.960132e-01  -6.156226e-01   4.462481e-05   3.744869e+00  -4.995338e+00   4.234469e-04
   2.440814e-06   1.059987e-06  -7.040113e-11  -6.376074e-06   1.439973e-05  -1.194074e-09  -5.736858e-01  -8.319618e-01   6.332513e-05   5.073916e+00  -3.591653e+00   3.187759e-04
   2.025132e-06   1.717455e-06  -1.256695e-10  -1.012038e-05   1.174782e-05  -1.003740e-09  -2.968734e-01  -9.693844e-01   7.601910e-05   5.909233e+00  -1.864326e+00   1.851607e-04
   1.446049e-06   2.218486e-06  -1.693644e-10  -1.287866e-05   8.190213e-06  -7.347858e-10   7.880868e-03  -1.015696e+00   8.156837e-05   6.184523e+00   2.470693e-02   3.519974e-05
   7.580502e-07   2.526072e-06  -1.981880e-10  -1.445921e-05   4.063550e-06  -4.130775e-10   3.119150e-01  -9.670594e-01   7.949267e-05   5.881298e+00   1.905095e+00  -1.175456e-04
   2.259694e-08   2.620883e-06  -2.102194e-10  -1.477502e-05  -2.660767e-07  -6.747511e-11   5.868192e-01  -8.281262e-01   6.999450e-05   5.027846e+00   3.609467e+00  -2.594716e-04
  -6.971364e-07   2.502032e-06  -2.050075e-10  -1.384375e-05  -4.431126e-06   2.724158e-10   8.067233e-01  -6.116226e-01   5.393977e-05   3.696998e+00   4.983904e+00  -3.777870e-04
  -1.341384e-06   2.186490e-06  -1.835550e-10  -1.178263e-05  -8.088646e-06   5.783648e-10   9.504439e-01  -3.374184e-01   3.279589e-05   2.002706e+00   5.898351e+00  -4.613681e-04
  -1.858540e-06   1.707230e-06  -1.481983e-10  -8.798580e-06  -1.094479e-05   8.255433e-10   1.003417e+00  -3.106447e-02   8.526042e-06   9.465782e-02   6.257481e+00  -5.016639e-04
  -2.209285e-06   1.110192e-06  -1.023881e-10  -5.172968e-06  -1.277781e-05   9.944611e-10   9.592854e-01   2.782218e-01  -1.656298e-05  -1.850372e+00   6.011761e+00  -4.936361e-04
  -2.369782e-06   4.501572e-07  -5.037783e-11  -1.239595e-06  -1.345811e-05   1.072711e-09   8.209425e-01   5.601022e-01  -4.001879e-05  -3.641707e+00   5.167332e+00  -4.366311e-04
  -2.333592e-06  -2.142567e-07   3.166424e-12   2.644526e-06  -1.296258e-05   1.056292e-09   6.007948e-01   7.860788e-01  -5.947953e-05  -5.092968e+00   3.792210e+00  -3.349875e-04
  -2.111967e-06  -8.260719e-07   5.360391e-11   6.134232e-06  -1.137898e-05   9.501711e-10   3.200048e-01   9.326060e-01  -7.292815e-05  -6.044139e+00   2.015652e+00  -1.981174e-04
  -1.732328e-06  -1.335330e-06   9.676008e-11   8.932882e-06  -8.897121e-06   7.678002e-10   6.600123e-03   9.839449e-01  -7.893293e-05  -6.384201e+00   1.813598e-02  -3.983887e-05
  -1.235004e-06  -1.703666e-06   1.293132e-10   1.082412e-05  -5.785844e-06   5.294559e-10  -3.074619e-01   9.342640e-01  -7.683370e-05  -6.069392e+00  -1.988573e+00   1.231148e-04
  -6.686513e-07  -1.907434e-06   1.490729e-10   1.169204e-05  -2.359183e-06   2.596460e-10  -5.899254e-01   7.885440e-01  -6.683626e-05  -5.131984e+00  -3.788671e+00   2.732287e-04
  -8.504977e-08  -1.939007e-06   1.551157e-10   1.152593e-05   1.061493e-06  -1.590021e-11  -8.119985e-01   5.620451e-01  -4.999234e-05  -3.676584e+00  -5.191421e+00   3.945653e-04
   4.659507e-07  -1.806255e-06   1.477736e-10   1.041031e-05   4.181487e-06  -2.730221e-10  -9.516227e-01   2.784096e-01  -2.806686e-05  -1.864488e+00  -6.055702e+00   4.748283e-04
   9.407145e-07  -1.530545e-06   1.284992e-10   8.505233e-06   6.757443e-06  -4.912252e-10  -9.957407e-01  -3.324140e-02  -3.318622e-06   1.098382e-01  -6.305042e+00   5.067107e-04
   1.305009e-06  -1.143777e-06   9.964695e-11   6.023190e-06   8.611417e-06  -6.549500e-10  -9.413097e-01  -3.416808e-01   2.176435e-05   2.044440e+00  -5.931412e+00   4.883540e-04
   1.536054e-06  -6.849542e-07   6.421035e-11   3.207183e-06   9.636684e-06  -7.541697e-10  -7.950882e-01  -6.168839e-01   4.473161e-05   3.752561e+00  -4.989321e+00   4.230102e-04
   1.623552e-06  -1.965860e-07   2.553939e-11   3.115099e-07   9.798727e-06  -7.845848e-10  -5.724306e-01  -8.328706e-01   6.340562e-05   5.079341e+00  -3.583690e+00   3.181694e-04
   1.569808e-06   2.788771e-07  -1.294498e-11  -2.415669e-06   9.133673e-06  -7.476032e-10  -2.954128e-01  -9.698625e-01   7.606626e-05   5.911972e+00  -1.855201e+00   1.844448e-04
   1.388996e-06   7.024814e-07  -4.803105e-11  -4.749418e-06   7.744364e-06  -6.501266e-10   9.407020e-03  -1.015706e+00   8.157838e-05   6.184398e+00   3.414994e-02   3.444107e-05
   1.105573e-06   1.041928e-06  -7.697945e-11  -6.505177e-06   5.792870e-06  -5.040534e-10   3.133640e-01  -9.666073e-01   7.946509e-05   5.878366e+00   1.914015e+00  -1.182791e-04
   7.518498e-07   1.274242e-06  -9.775188e-11  -7.554982e-06   3.488125e-06  -3.253834e-10   5.880569e-01  -8.272577e-01   6.993224e-05   5.022390e+00   3.617078e+00  -2.601153e-04
   3.648222e-07   1.387689e-06  -1.091842e-10  -7.840707e-06   1.068167e-06  -1.328725e-10   8.076347e-01  -6.104208e-01   5.384880e-05   3.689503e+00   4.989522e+00  -3.782829e-04
  -1.754744e-08   1.382686e-06  -1.110816e-10  -7.382062e-06  -1.222409e-06   5.372944e-11   9.509433e-01  -3.359970e-01   3.268481e-05   1.993840e+00   5.901444e+00  -4.616697e-04
  -3.602654e-07   1.271487e-06  -1.042171e-10  -6.277197e-06  -3.158237e-06   2.157440e-10   1.003456e+00  -2.955883e-02   8.405429e-06   8.522887e-02   6.257722e+00  -5.017400e-04
  -6.350538e-07   1.076556e-06  -9.022375e-11  -4.694258e-06  -4.559695e-06   3.377437e-10   9.588568e-01   2.796659e-01  -1.668146e-05  -1.859465e+00   6.009071e+00  -4.934749e-04
  -8.234260e-07   8.276625e-07  -7.137982e-11  -2.852925e-06  -5.316707e-06   4.095730e-10   8.200868e-01   5.613424e-01  -4.012347e-05  -3.649553e+00   5.161919e+00  -4.362438e-04
  -9.185924e-07   5.579495e-07  -5.030449e-11  -9.964122e-07  -5.405412e-06   4.278543e-10   5.995955e-01   7.869900e-01  -5.955987e-05  -5.098742e+00   3.784574e+00  -3.344093e-04
  -9.257799e-07   2.994422e-07  -2.959959e-11   6.432591e-07  -4.892991e-06   3.965848e-10   3.185823e-01   9.330954e-01  -7.297598e-05  -6.047206e+00   2.006560e+00  -1.974061e-04
  -8.607578e-07   7.869831e-08  -1.149149e-11   1.881068e-06  -3.927143e-06   3.265067e-10   5.099819e-03   9.839629e-01  -7.894340e-05  -6.384217e+00   8.545170e-03  -3.906920e-05
  -7.467106e-07  -8.661737e-08   2.462623e-12   2.608017e-06  -2.709998e-06   2.331877e-10  -3.088861e-01   9.338115e-01  -7.680594e-05  -6.066359e+00  -1.997636e+00   1.238604e-04
  -6.099956e-07  -1.895441e-07   1.154561e-11   2.805722e-06  -1.460933e-06   1.341249e-10  -5.911285e-01   7.876719e-01  -6.677350e-05  -5.126261e+00  -3.796244e+00   2.738709e-04
  -4.756388e-07  -2.336743e-07   1.589534e-11   2.542261e-06  -3.769496e-07   4.553908e-11  -8.128613e-01   5.608482e-01  -4.990146e-05  -3.668829e+00  -5.196735e+00   3.950384e-04
  -3.634934e-07  -2.311708e-07   1.636864e-11   1.950661e-06   3.994609e-07  -2.033341e-11  -9.520646e-01   2.770142e-01  -2.795753e-05  -1.855561e+00  -6.058270e+00   4.750881e-04
  -2.857811e-07  -1.995322e-07   1.429652e-11   1.196717e-06   7.975623e-07  -5.681839e-11  -9.957265e-01  -3.469235e-02  -3.202082e-06   1.189977e-01  -6.304697e+00   5.067380e-04
  -2.463161e-07  -1.579302e-07   1.119476e-11   4.454980e-07   8.185521e-07  -6.301955e-11  -9.408508e-01  -3.430439e-01   2.187651e-05   2.052926e+00  -5.928292e+00   4.881546e-04
  -2.412579e-07  -1.239103e-07   8.494690e-12  -1.652435e-07   5.218494e-07  -4.287774e-11  -7.942385e-01  -6.180296e-01   4.482866e-05   3.759590e+00  -4.983824e+00   4.226112e-04
  -2.609145e-07  -1.109971e-07   7.340087e-12  -5.401434e-07   3.977232e-09  -3.566681e-12  -5.712788e-01  -8.336938e-01   6.347862e-05   5.084312e+00  -3.576402e+00   3.176144e-04
  -2.919958e-07  -1.273945e-07   8.469291e-12  -6.295518e-07  -6.229736e-07   4.621561e-11  -2.940726e-01  -9.702912e-01   7.610872e-05   5.914492e+00  -1.846831e+00   1.837881e-04
  -3.197987e-07  -1.756586e-07   1.217587e-11  -4.242306e-07  -1.248066e-06   9.762070e-11   1.080786e-02  -1.015705e+00   8.158672e-05   6.184292e+00   4.283697e-02   3.374321e-05
  -3.300076e-07  -2.530335e-07   1.832470e-11   5.377080e-08  -1.771096e-06   1.424736e-10   3.146943e-01  -9.661802e-01   7.943881e-05   5.875674e+00   1.922249e+00  -1.189562e-04
  -3.100421e-07  -3.520955e-07   2.639557e-11   7.593919e-07  -2.105741e-06   1.735749e-10   5.891925e-01  -8.264455e-01   6.987388e-05   5.017353e+00   3.624130e+00  -2.607117e-04
  -2.500775e-07  -4.614550e-07   3.553341e-11   1.628938e-06  -2.179291e-06   1.847061e-10   8.084686e-01  -6.092990e-01   5.376377e-05   3.682555e+00   4.994754e+00  -3.787446e-04
