Method       t0       tn       N         h
 Euler        0        2    1000     0.002

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -2.084027e-06  -2.137038e-06   1.589916e-10   1.380763e-05  -1.316759e-05   1.139861e-09   6.944211e-01   7.120848e-01  -5.297777e-05  -4.600857e+00   4.387586e+00  -3.798143e-04
  -2.056385e-06  -2.163400e-06   1.612736e-10   1.397503e-05  -1.299593e-05   1.127090e-09   6.852102e-01   7.208687e-01  -5.373816e-05  -4.656635e+00   4.330389e+00  -3.755590e-04
  -2.028407e-06  -2.189417e-06   1.635301e-10   1.414023e-05  -1.282213e-05   1.114134e-09   6.758876e-01   7.295382e-01  -5.449003e-05  -4.711683e+00   4.272476e+00  -3.712418e-04
  -2.000098e-06  -2.215087e-06   1.657606e-10   1.430322e-05  -1.264621e-05   1.100994e-09   6.664548e-01   7.380917e-01  -5.523326e-05  -4.765991e+00   4.213856e+00  -3.668634e-04
  -1.971463e-06  -2.240405e-06   1.679648e-10   1.446396e-05  -1.246819e-05   1.087673e-09   6.569133e-01   7.465278e-01  -5.596772e-05  -4.819551e+00   4.154540e+00  -3.624246e-04
  -1.942506e-06  -2.265366e-06   1.701423e-10   1.462242e-05  -1.228811e-05   1.074172e-09   6.472645e-01   7.548452e-01  -5.669329e-05  -4.872352e+00   4.094536e+00  -3.579261e-04
  -1.913232e-06  -2.289967e-06   1.722928e-10   1.477857e-05  -1.210600e-05   1.060495e-09   6.375100e-01   7.630425e-01  -5.740986e-05  -4.924385e+00   4.033855e+00  -3.533686e-04
  -1.883645e-06  -2.314203e-06   1.744159e-10   1.493240e-05  -1.192189e-05   1.046642e-09   6.276514e-01   7.711183e-01  -5.811731e-05  -4.975641e+00   3.972506e+00  -3.487528e-04
  -1.853750e-06  -2.338071e-06   1.765113e-10   1.508386e-05  -1.173580e-05   1.032618e-09   6.176902e-01   7.790712e-01  -5.881551e-05  -5.026110e+00   3.910500e+00  -3.440796e-04
  -1.823552e-06  -2.361566e-06   1.785786e-10   1.523294e-05  -1.154778e-05   1.018423e-09   6.076279e-01   7.869001e-01  -5.950436e-05  -5.075784e+00   3.847848e+00  -3.393497e-04
  -1.793056e-06  -2.384685e-06   1.806174e-10   1.537960e-05  -1.135784e-05   1.004060e-09   5.974662e-01   7.946035e-01  -6.018374e-05  -5.124655e+00   3.784559e+00  -3.345639e-04
  -1.762266e-06  -2.407423e-06   1.826276e-10   1.552383e-05  -1.116603e-05   9.895318e-10   5.872066e-01   8.021802e-01  -6.085354e-05  -5.172712e+00   3.720645e+00  -3.297230e-04
  -1.731187e-06  -2.429778e-06   1.846086e-10   1.566559e-05  -1.097237e-05   9.748408e-10   5.768508e-01   8.096289e-01  -6.151364e-05  -5.219949e+00   3.656115e+00  -3.248278e-04
  -1.699825e-06  -2.451744e-06   1.865603e-10   1.580486e-05  -1.077690e-05   9.599893e-10   5.664005e-01   8.169485e-01  -6.216395e-05  -5.266355e+00   3.590982e+00  -3.198791e-04
  -1.668183e-06  -2.473320e-06   1.884822e-10   1.594162e-05  -1.057965e-05   9.449799e-10   5.558572e-01   8.241376e-01  -6.280435e-05  -5.311924e+00   3.525256e+00  -3.148778e-04
  -1.636268e-06  -2.494500e-06   1.903740e-10   1.607584e-05  -1.038065e-05   9.298150e-10   5.452227e-01   8.311952e-01  -6.343473e-05  -5.356647e+00   3.458947e+00  -3.098247e-04
