Method       t0       tn       N         h
 Euler        0        1  100000     1e-05

x  -  y  -  z  .........
  -9.228356e-07   0.000000e+00   0.000000e+00   3.074991e-01   0.000000e+00   0.000000e+00
  -9.222030e-07  -3.732551e-08   0.000000e+00   3.072883e-01   1.243727e-02   0.000000e+00
  -9.203189e-07  -7.460037e-08   0.000000e+00   3.066605e-01   2.485767e-02   0.000000e+00
  -9.171874e-07  -1.117741e-07   0.000000e+00   3.056170e-01   3.724438e-02   0.000000e+00
  -9.128154e-07  -1.487967e-07   0.000000e+00   3.041602e-01   4.958073e-02   0.000000e+00
  -9.072124e-07  -1.856187e-07   0.000000e+00   3.022932e-01   6.185021e-02   0.000000e+00
  -9.003904e-07  -2.221913e-07   0.000000e+00   3.000201e-01   7.403660e-02   0.000000e+00
  -8.923640e-07  -2.584667e-07   0.000000e+00   2.973456e-01   8.612398e-02   0.000000e+00
  -8.831502e-07  -2.943983e-07   0.000000e+00   2.942755e-01   9.809678e-02   0.000000e+00
  -8.727685e-07  -3.299406e-07   0.000000e+00   2.908162e-01   1.099399e-01   0.000000e+00
  -8.612405e-07  -3.650495e-07   0.000000e+00   2.869749e-01   1.216386e-01   0.000000e+00
  -8.485897e-07  -3.996827e-07   0.000000e+00   2.827595e-01   1.331787e-01   0.000000e+00
  -8.348419e-07  -4.337993e-07   0.000000e+00   2.781786e-01   1.445467e-01   0.000000e+00
  -8.200244e-07  -4.673601e-07   0.000000e+00   2.732412e-01   1.557296e-01   0.000000e+00
  -8.041664e-07  -5.003279e-07   0.000000e+00   2.679572e-01   1.667148e-01   0.000000e+00
  -7.872984e-07  -5.326675e-07   0.000000e+00   2.623366e-01   1.774907e-01   0.000000e+00
  -7.694524e-07  -5.643455e-07   0.000000e+00   2.563901e-01   1.880462e-01   0.000000e+00
  -7.506615e-07  -5.953305e-07   0.000000e+00   2.501287e-01   1.983707e-01   0.000000e+00
  -7.309597e-07  -6.255933e-07   0.000000e+00   2.435639e-01   2.084546e-01   0.000000e+00
  -7.103822e-07  -6.551068e-07   0.000000e+00   2.367072e-01   2.182888e-01   0.000000e+00
  -6.889647e-07  -6.838457e-07   0.000000e+00   2.295707e-01   2.278650e-01   0.000000e+00
  -6.667435e-07  -7.117870e-07   0.000000e+00   2.221663e-01   2.371753e-01   0.000000e+00
  -6.437554e-07  -7.389097e-07   0.000000e+00   2.145064e-01   2.462129e-01   0.000000e+00
  -6.200374e-07  -7.651948e-07   0.000000e+00   2.066033e-01   2.549714e-01   0.000000e+00
  -5.956268e-07  -7.906253e-07   0.000000e+00   1.984695e-01   2.634451e-01   0.000000e+00
  -5.705609e-07  -8.151862e-07   0.000000e+00   1.901172e-01   2.716291e-01   0.000000e+00
  -5.448770e-07  -8.388642e-07   0.000000e+00   1.815591e-01   2.795189e-01   0.000000e+00
  -5.186121e-07  -8.616480e-07   0.000000e+00   1.728073e-01   2.871107e-01   0.000000e+00
  -4.918031e-07  -8.835279e-07   0.000000e+00   1.638743e-01   2.944013e-01   0.000000e+00
  -4.644865e-07  -9.044961e-07   0.000000e+00   1.547721e-01   3.013882e-01   0.000000e+00
  -4.366983e-07  -9.245463e-07   0.000000e+00   1.455127e-01   3.080691e-01   0.000000e+00
  -4.084742e-07  -9.436737e-07   0.000000e+00   1.361081e-01   3.144425e-01   0.000000e+00
  -3.798491e-07  -9.618750e-07   0.000000e+00   1.265699e-01   3.205074e-01   0.000000e+00
  -3.508575e-07  -9.791484e-07   0.000000e+00   1.169096e-01   3.262631e-01   0.000000e+00
  -3.215331e-07  -9.954934e-07   0.000000e+00   1.071384e-01   3.317094e-01   0.000000e+00
  -2.919089e-07  -1.010911e-06   0.000000e+00   9.726728e-02   3.368466e-01   0.000000e+00
  -2.620173e-07  -1.025402e-06   0.000000e+00   8.730706e-02   3.416753e-01   0.000000e+00
  -2.318897e-07  -1.038970e-06   0.000000e+00   7.726823e-02   3.461964e-01   0.000000e+00
