Method       t0       tn       N         h
 Euler        0        1    1000     0.001

x  -  y  -  z  .........
  -2.354665e-06  -1.819868e-06   1.319080e-10   7.846006e-01   6.064001e-01  -4.395322e-05
  -2.342700e-06  -1.834672e-06   1.331681e-10   7.806136e-01   6.113330e-01  -4.437310e-05
  -2.330639e-06  -1.849401e-06   1.344228e-10   7.765948e-01   6.162410e-01  -4.479118e-05
  -2.318483e-06  -1.864055e-06   1.356721e-10   7.725444e-01   6.211238e-01  -4.520744e-05
  -2.306233e-06  -1.878633e-06   1.369157e-10   7.684624e-01   6.259813e-01  -4.562185e-05
  -2.293889e-06  -1.893134e-06   1.381538e-10   7.643491e-01   6.308132e-01  -4.603439e-05
  -2.281451e-06  -1.907558e-06   1.393863e-10   7.602046e-01   6.356194e-01  -4.644506e-05
  -2.268919e-06  -1.921904e-06   1.406131e-10   7.560291e-01   6.403996e-01  -4.685383e-05
  -2.256295e-06  -1.936171e-06   1.418341e-10   7.518226e-01   6.451537e-01  -4.726069e-05
  -2.243579e-06  -1.950359e-06   1.430493e-10   7.475855e-01   6.498814e-01  -4.766561e-05
  -2.230771e-06  -1.964468e-06   1.442587e-10   7.433177e-01   6.545825e-01  -4.806859e-05
  -2.217872e-06  -1.978496e-06   1.454621e-10   7.390196e-01   6.592568e-01  -4.846960e-05
  -2.204882e-06  -1.992443e-06   1.466597e-10   7.346912e-01   6.639042e-01  -4.886863e-05
  -2.191802e-06  -2.006309e-06   1.478512e-10   7.303327e-01   6.685244e-01  -4.926565e-05
  -2.178632e-06  -2.020092e-06   1.490366e-10   7.259443e-01   6.731172e-01  -4.966066e-05
  -2.165373e-06  -2.033793e-06   1.502160e-10   7.215262e-01   6.776824e-01  -5.005363e-05
  -2.152025e-06  -2.047410e-06   1.513892e-10   7.170785e-01   6.822198e-01  -5.044455e-05
  -2.138588e-06  -2.060944e-06   1.525562e-10   7.126013e-01   6.867293e-01  -5.083341e-05
  -2.125064e-06  -2.074392e-06   1.537169e-10   7.080950e-01   6.912106e-01  -5.122017e-05
  -2.111453e-06  -2.087756e-06   1.548713e-10   7.035596e-01   6.956635e-01  -5.160484e-05
  -2.097755e-06  -2.101034e-06   1.560194e-10   6.989953e-01   7.000878e-01  -5.198738e-05
  -2.083971e-06  -2.114226e-06   1.571610e-10   6.944023e-01   7.044834e-01  -5.236779e-05
  -2.070101e-06  -2.127330e-06   1.582962e-10   6.897807e-01   7.088501e-01  -5.274605e-05
  -2.056146e-06  -2.140348e-06   1.594249e-10   6.851308e-01   7.131876e-01  -5.312214e-05
  -2.042107e-06  -2.153277e-06   1.605470e-10   6.804527e-01   7.174958e-01  -5.349605e-05
  -2.027984e-06  -2.166118e-06   1.616625e-10   6.757467e-01   7.217745e-01  -5.386775e-05
  -2.013777e-06  -2.178869e-06   1.627714e-10   6.710128e-01   7.260234e-01  -5.423724e-05
  -1.999487e-06  -2.191531e-06   1.638736e-10   6.662513e-01   7.302425e-01  -5.460450e-05
  -1.985115e-06  -2.204103e-06   1.649690e-10   6.614623e-01   7.344315e-01  -5.496950e-05
  -1.970661e-06  -2.216583e-06   1.660576e-10   6.566461e-01   7.385902e-01  -5.533224e-05
  -1.956126e-06  -2.228973e-06   1.671394e-10   6.518028e-01   7.427185e-01  -5.569270e-05
  -1.941510e-06  -2.241270e-06   1.682143e-10   6.469327e-01   7.468161e-01  -5.605086e-05
  -1.926814e-06  -2.253475e-06   1.692822e-10   6.420358e-01   7.508830e-01  -5.640671e-05
  -1.912039e-06  -2.265587e-06   1.703432e-10   6.371125e-01   7.549188e-01  -5.676024e-05
  -1.897184e-06  -2.277606e-06   1.713971e-10   6.321628e-01   7.589235e-01  -5.711142e-05
  -1.882251e-06  -2.289530e-06   1.724439e-10   6.271871e-01   7.628968e-01  -5.746024e-05
  -1.867241e-06  -2.301360e-06   1.734837e-10   6.221854e-01   7.668386e-01  -5.780668e-05
  -1.852153e-06  -2.313094e-06   1.745162e-10   6.171580e-01   7.707487e-01  -5.815074e-05
  -1.836989e-06  -2.324733e-06   1.755415e-10   6.121051e-01   7.746270e-01  -5.849239e-05
  -1.821748e-06  -2.336276e-06   1.765596e-10   6.070268e-01   7.784731e-01  -5.883162e-05
  -1.806433e-06  -2.347722e-06   1.775704e-10   6.019235e-01   7.822871e-01  -5.916841e-05
  -1.791042e-06  -2.359071e-06   1.785738e-10   5.967952e-01   7.860687e-01  -5.950276e-05
  -1.775578e-06  -2.370322e-06   1.795698e-10   5.916422e-01   7.898177e-01  -5.983464e-05
  -1.760039e-06  -2.381475e-06   1.805583e-10   5.864646e-01   7.935340e-01  -6.016405e-05
  -1.744428e-06  -2.392530e-06   1.815394e-10   5.812628e-01   7.972174e-01  -6.049095e-05
  -1.728745e-06  -2.403485e-06   1.825130e-10   5.760369e-01   8.008678e-01  -6.081536e-05
  -1.712989e-06  -2.414340e-06   1.834790e-10   5.707870e-01   8.044849e-01  -6.113723e-05
  -1.697163e-06  -2.425095e-06   1.844374e-10   5.655135e-01   8.080686e-01  -6.145657e-05
  -1.681266e-06  -2.435750e-06   1.853881e-10   5.602165e-01   8.116188e-01  -6.177336e-05
  -1.665299e-06  -2.446303e-06   1.863311e-10   5.548963e-01   8.151353e-01  -6.208759e-05
  -1.649264e-06  -2.456755e-06   1.872664e-10   5.495530e-01   8.186179e-01  -6.239923e-05
  -1.633159e-06  -2.467104e-06   1.881939e-10   5.441868e-01   8.220665e-01  -6.270828e-05
  -1.616987e-06  -2.477351e-06   1.891135e-10   5.387980e-01   8.254809e-01  -6.301473e-05
  -1.600747e-06  -2.487495e-06   1.900253e-10   5.333868e-01   8.288610e-01  -6.331855e-05
  -1.584441e-06  -2.497536e-06   1.909292e-10   5.279534e-01   8.322066e-01  -6.361974e-05
  -1.568069e-06  -2.507472e-06   1.918252e-10   5.224981e-01   8.355175e-01  -6.391828e-05
  -1.551632e-06  -2.517304e-06   1.927131e-10   5.170210e-01   8.387937e-01  -6.421416e-05
  -1.535130e-06  -2.527031e-06   1.935931e-10   5.115223e-01   8.420349e-01  -6.450736e-05
  -1.518564e-06  -2.536653e-06   1.944649e-10   5.060023e-01   8.452411e-01  -6.479787e-05
  -1.501935e-06  -2.546170e-06   1.953287e-10   5.004613e-01   8.484120e-01  -6.508569e-05
  -1.485243e-06  -2.555580e-06   1.961843e-10   4.948993e-01   8.515475e-01  -6.537079e-05
  -1.468489e-06  -2.564883e-06   1.970317e-10   4.893168e-01   8.546475e-01  -6.565316e-05
  -1.451674e-06  -2.574079e-06   1.978709e-10   4.837138e-01   8.577118e-01  -6.593279e-05
  -1.434798e-06  -2.583168e-06   1.987019e-10   4.780906e-01   8.607403e-01  -6.620967e-05
  -1.417862e-06  -2.592149e-06   1.995245e-10   4.724474e-01   8.637328e-01  -6.648379e-05
  -1.400867e-06  -2.601022e-06   2.003388e-10   4.667845e-01   8.666893e-01  -6.675512e-05
  -1.383814e-06  -2.609786e-06   2.011448e-10   4.611021e-01   8.696096e-01  -6.702367e-05
  -1.366702e-06  -2.618441e-06   2.019423e-10   4.554004e-01   8.724935e-01  -6.728941e-05
  -1.349534e-06  -2.626986e-06   2.027314e-10   4.496796e-01   8.753409e-01  -6.755235e-05
  -1.332309e-06  -2.635421e-06   2.035120e-10   4.439401e-01   8.781516e-01  -6.781245e-05
  -1.315028e-06  -2.643746e-06   2.042841e-10   4.381819e-01   8.809257e-01  -6.806971e-05
  -1.297692e-06  -2.651961e-06   2.050476e-10   4.324055e-01   8.836628e-01  -6.832413e-05
  -1.280302e-06  -2.660064e-06   2.058025e-10   4.266109e-01   8.863629e-01  -6.857568e-05
  -1.262858e-06  -2.668056e-06   2.065488e-10   4.207984e-01   8.890259e-01  -6.882436e-05
  -1.245362e-06  -2.675936e-06   2.072865e-10   4.149683e-01   8.916516e-01  -6.907016e-05
  -1.227813e-06  -2.683704e-06   2.080154e-10   4.091208e-01   8.942399e-01  -6.931306e-05
  -1.210212e-06  -2.691359e-06   2.087357e-10   4.032561e-01   8.967907e-01  -6.955305e-05
  -1.192561e-06  -2.698901e-06   2.094472e-10   3.973745e-01   8.993039e-01  -6.979012e-05
  -1.174860e-06  -2.706330e-06   2.101499e-10   3.914762e-01   9.017794e-01  -7.002426e-05
  -1.157109e-06  -2.713646e-06   2.108437e-10   3.855615e-01   9.042169e-01  -7.025547e-05
  -1.139310e-06  -2.720847e-06   2.115287e-10   3.796306e-01   9.066165e-01  -7.048372e-05
  -1.121462e-06  -2.727934e-06   2.122048e-10   3.736837e-01   9.089780e-01  -7.070901e-05
  -1.103568e-06  -2.734907e-06   2.128720e-10   3.677212e-01   9.113013e-01  -7.093133e-05
  -1.085628e-06  -2.741764e-06   2.135303e-10   3.617432e-01   9.135863e-01  -7.115066e-05
  -1.067641e-06  -2.748506e-06   2.141795e-10   3.557499e-01   9.158328e-01  -7.136700e-05
  -1.049610e-06  -2.755133e-06   2.148198e-10   3.497417e-01   9.180408e-01  -7.158034e-05
  -1.031535e-06  -2.761643e-06   2.154510e-10   3.437188e-01   9.202101e-01  -7.179067e-05
  -1.013416e-06  -2.768037e-06   2.160731e-10   3.376813e-01   9.223407e-01  -7.199797e-05
  -9.952541e-07  -2.774315e-06   2.166862e-10   3.316297e-01   9.244325e-01  -7.220224e-05
  -9.770506e-07  -2.780476e-06   2.172901e-10   3.255641e-01   9.264853e-01  -7.240347e-05
  -9.588059e-07  -2.786519e-06   2.178848e-10   3.194848e-01   9.284991e-01  -7.260165e-05
  -9.405208e-07  -2.792445e-06   2.184704e-10   3.133920e-01   9.304737e-01  -7.279676e-05
  -9.221960e-07  -2.798253e-06   2.190467e-10   3.072859e-01   9.324090e-01  -7.298881e-05
  -9.038323e-07  -2.803943e-06   2.196138e-10   3.011670e-01   9.343050e-01  -7.317777e-05
  -8.854305e-07  -2.809515e-06   2.201717e-10   2.950353e-01   9.361616e-01  -7.336365e-05
  -8.669913e-07  -2.814968e-06   2.207202e-10   2.888911e-01   9.379787e-01  -7.354643e-05
  -8.485154e-07  -2.820303e-06   2.212594e-10   2.827348e-01   9.397561e-01  -7.372610e-05
  -8.300037e-07  -2.825518e-06   2.217893e-10   2.765665e-01   9.414938e-01  -7.390266e-05
  -8.114570e-07  -2.830613e-06   2.223098e-10   2.703865e-01   9.431918e-01  -7.407609e-05
  -7.928759e-07  -2.835589e-06   2.228209e-10   2.641951e-01   9.448499e-01  -7.424640e-05
  -7.742613e-07  -2.840445e-06   2.233226e-10   2.579925e-01   9.464680e-01  -7.441356e-05
  -7.556139e-07  -2.845181e-06   2.238148e-10   2.517790e-01   9.480460e-01  -7.457757e-05
  -7.369346e-07  -2.849797e-06   2.242976e-10   2.455548e-01   9.495840e-01  -7.473843e-05
  -7.182241e-07  -2.854292e-06   2.247708e-10   2.393202e-01   9.510817e-01  -7.489613e-05
  -6.994831e-07  -2.858666e-06   2.252346e-10   2.330755e-01   9.525392e-01  -7.505065e-05
