Method       t0       tn       N         h
 Euler        0    1e+02  200000    0.0005

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -2.391686e-06  -2.136847e-06   1.571266e-10   1.242539e-05  -1.348539e-05   1.157058e-09   7.969363e-01   7.120212e-01  -5.235633e-05  -4.140277e+00   4.493482e+00  -3.855446e-04
  -1.683082e-06  -2.716991e-06   2.079500e-10   1.576584e-05  -9.515958e-06   8.585501e-10   5.608215e-01   9.053317e-01  -6.929124e-05  -5.253354e+00   3.170823e+00  -2.860784e-04
  -8.373916e-07  -3.077041e-06   2.419325e-10   1.785349e-05  -4.733931e-06   4.872903e-10   2.790282e-01   1.025304e+00  -8.061459e-05  -5.948982e+00   1.577398e+00  -1.623705e-04
   7.735321e-08  -3.185987e-06   2.561763e-10   1.849130e-05   4.600470e-07   7.424992e-11  -2.577495e-02   1.061606e+00  -8.536077e-05  -6.161506e+00  -1.532928e-01  -2.474090e-05
   9.865290e-07  -3.034242e-06   2.494632e-10   1.761752e-05   5.617029e-06  -3.449091e-10  -3.287224e-01   1.011043e+00  -8.312391e-05  -5.870352e+00  -1.871656e+00   1.149275e-04
   1.816047e-06  -2.634827e-06   2.223929e-10   1.531682e-05   1.029063e-05  -7.338504e-10  -6.051271e-01   8.779535e-01  -7.410378e-05  -5.103736e+00  -3.428953e+00   2.445271e-04
   2.499500e-06  -2.021937e-06   1.773106e-10   1.180949e-05   1.408889e-05  -1.059790e-09  -8.328612e-01   6.737317e-01  -5.908187e-05  -3.935054e+00  -4.694575e+00   3.531338e-04
   2.984250e-06  -1.247120e-06   1.180373e-10   7.420656e-06   1.671638e-05  -1.297062e-09  -9.943851e-01   4.155542e-01  -3.933135e-05  -2.472645e+00  -5.570082e+00   4.321954e-04
   3.235636e-06  -3.737555e-07   4.945144e-11   2.537260e-06   1.799898e-05  -1.429365e-09  -1.078150e+00   1.245395e-01  -1.647777e-05  -8.454431e-01  -5.997460e+00   4.762804e-04
   3.238932e-06   5.292204e-07  -2.300268e-11  -2.437522e-06   1.788913e-05  -1.450458e-09  -1.079248e+00  -1.763421e-01   7.664748e-06   8.122094e-01  -5.960857e+00   4.833088e-04
   2.999135e-06   1.393420e-06  -9.380609e-11  -7.123872e-06   1.645452e-05  -1.363490e-09  -9.993451e-01  -4.643030e-01   3.125723e-05   2.373753e+00  -5.482829e+00   4.543301e-04
