Method       t0       tn       N         h
 Euler        0        1   10000    0.0001

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -2.643454e-06  -1.392781e-06   9.589326e-11   9.091446e-06  -1.661540e-05   1.388232e-09   8.808283e-01   4.640901e-01  -3.195270e-05  -3.029371e+00   5.536436e+00  -4.625743e-04
  -2.642545e-06  -1.394443e-06   9.603210e-11   9.102022e-06  -1.660983e-05   1.387848e-09   8.805254e-01   4.646438e-01  -3.199896e-05  -3.032895e+00   5.534579e+00  -4.624465e-04
  -2.641635e-06  -1.396104e-06   9.617090e-11   9.112594e-06  -1.660425e-05   1.387464e-09   8.802220e-01   4.651973e-01  -3.204521e-05  -3.036418e+00   5.532720e+00  -4.623185e-04
  -2.640723e-06  -1.397765e-06   9.630966e-11   9.123163e-06  -1.659866e-05   1.387079e-09   8.799184e-01   4.657507e-01  -3.209145e-05  -3.039939e+00   5.530859e+00  -4.621902e-04
  -2.639811e-06  -1.399425e-06   9.644838e-11   9.133729e-06  -1.659307e-05   1.386694e-09   8.796143e-01   4.663038e-01  -3.213767e-05  -3.043460e+00   5.528995e+00  -4.620618e-04
  -2.638898e-06  -1.401084e-06   9.658706e-11   9.144291e-06  -1.658747e-05   1.386308e-09   8.793100e-01   4.668568e-01  -3.218388e-05  -3.046979e+00   5.527130e+00  -4.619333e-04
  -2.637983e-06  -1.402743e-06   9.672571e-11   9.154850e-06  -1.658187e-05   1.385922e-09   8.790052e-01   4.674095e-01  -3.223008e-05  -3.050498e+00   5.525262e+00  -4.618045e-04
  -2.637068e-06  -1.404401e-06   9.686431e-11   9.165406e-06  -1.657625e-05   1.385535e-09   8.787002e-01   4.679621e-01  -3.227626e-05  -3.054015e+00   5.523391e+00  -4.616755e-04
  -2.636151e-06  -1.406059e-06   9.700288e-11   9.175958e-06  -1.657063e-05   1.385147e-09   8.783947e-01   4.685145e-01  -3.232244e-05  -3.057531e+00   5.521519e+00  -4.615464e-04
  -2.635233e-06  -1.407716e-06   9.714141e-11   9.186507e-06  -1.656501e-05   1.384759e-09   8.780889e-01   4.690667e-01  -3.236860e-05  -3.061046e+00   5.519644e+00  -4.614170e-04
  -2.634314e-06  -1.409373e-06   9.727990e-11   9.197052e-06  -1.655937e-05   1.384370e-09   8.777828e-01   4.696187e-01  -3.241474e-05  -3.064560e+00   5.517767e+00  -4.612875e-04
  -2.633395e-06  -1.411029e-06   9.741835e-11   9.207594e-06  -1.655373e-05   1.383981e-09   8.774763e-01   4.701706e-01  -3.246088e-05  -3.068073e+00   5.515887e+00  -4.611578e-04
  -2.632474e-06  -1.412685e-06   9.755676e-11   9.218133e-06  -1.654809e-05   1.383591e-09   8.771695e-01   4.707222e-01  -3.250700e-05  -3.071584e+00   5.514006e+00  -4.610279e-04
  -2.631552e-06  -1.414340e-06   9.769513e-11   9.228668e-06  -1.654243e-05   1.383201e-09   8.768623e-01   4.712737e-01  -3.255310e-05  -3.075095e+00   5.512122e+00  -4.608978e-04
  -2.630629e-06  -1.415994e-06   9.783347e-11   9.239200e-06  -1.653677e-05   1.382810e-09   8.765548e-01   4.718249e-01  -3.259920e-05  -3.078604e+00   5.510236e+00  -4.607675e-04
  -2.629705e-06  -1.417648e-06   9.797176e-11   9.249729e-06  -1.653110e-05   1.382418e-09   8.762469e-01   4.723760e-01  -3.264528e-05  -3.082112e+00   5.508347e+00  -4.606370e-04
  -2.628780e-06  -1.419301e-06   9.811002e-11   9.260254e-06  -1.652543e-05   1.382026e-09   8.759386e-01   4.729269e-01  -3.269135e-05  -3.085620e+00   5.506457e+00  -4.605063e-04
  -2.627854e-06  -1.420954e-06   9.824823e-11   9.270776e-06  -1.651975e-05   1.381633e-09   8.756300e-01   4.734776e-01  -3.273740e-05  -3.089126e+00   5.504564e+00  -4.603755e-04
  -2.626927e-06  -1.422606e-06   9.838641e-11   9.281295e-06  -1.651406e-05   1.381240e-09   8.753211e-01   4.740281e-01  -3.278344e-05  -3.092630e+00   5.502669e+00  -4.602445e-04
  -2.625998e-06  -1.424258e-06   9.852455e-11   9.291810e-06  -1.650837e-05   1.380846e-09   8.750118e-01   4.745784e-01  -3.282947e-05  -3.096134e+00   5.500771e+00  -4.601132e-04
  -2.625069e-06  -1.425909e-06   9.866265e-11   9.302321e-06  -1.650267e-05   1.380452e-09   8.747022e-01   4.751286e-01  -3.287549e-05  -3.099637e+00   5.498872e+00  -4.599818e-04
  -2.624139e-06  -1.427559e-06   9.880071e-11   9.312829e-06  -1.649696e-05   1.380057e-09   8.743922e-01   4.756785e-01  -3.292149e-05  -3.103138e+00   5.496970e+00  -4.598502e-04
  -2.623207e-06  -1.429209e-06   9.893873e-11   9.323334e-06  -1.649124e-05   1.379661e-09   8.740818e-01   4.762283e-01  -3.296748e-05  -3.106638e+00   5.495065e+00  -4.597184e-04
  -2.622275e-06  -1.430858e-06   9.907671e-11   9.333836e-06  -1.648552e-05   1.379265e-09   8.737711e-01   4.767778e-01  -3.301346e-05  -3.110138e+00   5.493159e+00  -4.595865e-04
  -2.621341e-06  -1.432507e-06   9.921465e-11   9.344334e-06  -1.647979e-05   1.378869e-09   8.734601e-01   4.773272e-01  -3.305942e-05  -3.113636e+00   5.491250e+00  -4.594543e-04
  -2.620407e-06  -1.434155e-06   9.935255e-11   9.354828e-06  -1.647406e-05   1.378471e-09   8.731487e-01   4.778764e-01  -3.310537e-05  -3.117133e+00   5.489339e+00  -4.593219e-04
  -2.619471e-06  -1.435803e-06   9.949041e-11   9.365319e-06  -1.646832e-05   1.378074e-09   8.728369e-01   4.784254e-01  -3.315131e-05  -3.120628e+00   5.487426e+00  -4.591894e-04
  -2.618535e-06  -1.437450e-06   9.962823e-11   9.375807e-06  -1.646257e-05   1.377675e-09   8.725248e-01   4.789742e-01  -3.319723e-05  -3.124123e+00   5.485511e+00  -4.590567e-04
  -2.617597e-06  -1.439096e-06   9.976601e-11   9.386291e-06  -1.645681e-05   1.377276e-09   8.722124e-01   4.795228e-01  -3.324314e-05  -3.127616e+00   5.483593e+00  -4.589238e-04
  -2.616658e-06  -1.440742e-06   9.990375e-11   9.396772e-06  -1.645105e-05   1.376877e-09   8.718996e-01   4.800712e-01  -3.328904e-05  -3.131109e+00   5.481673e+00  -4.587906e-04
  -2.615719e-06  -1.442387e-06   1.000415e-10   9.407249e-06  -1.644528e-05   1.376477e-09   8.715865e-01   4.806194e-01  -3.333492e-05  -3.134600e+00   5.479751e+00  -4.586574e-04
  -2.614778e-06  -1.444032e-06   1.001791e-10   9.417723e-06  -1.643951e-05   1.376076e-09   8.712730e-01   4.811674e-01  -3.338079e-05  -3.138090e+00   5.477826e+00  -4.585239e-04
  -2.613836e-06  -1.445676e-06   1.003167e-10   9.428193e-06  -1.643372e-05   1.375675e-09   8.709591e-01   4.817153e-01  -3.342665e-05  -3.141579e+00   5.475899e+00  -4.583902e-04
  -2.612893e-06  -1.447319e-06   1.004543e-10   9.438660e-06  -1.642794e-05   1.375273e-09   8.706449e-01   4.822629e-01  -3.347249e-05  -3.145066e+00   5.473970e+00  -4.582564e-04
  -2.611949e-06  -1.448962e-06   1.005919e-10   9.449124e-06  -1.642214e-05   1.374871e-09   8.703304e-01   4.828104e-01  -3.351832e-05  -3.148553e+00   5.472039e+00  -4.581223e-04
  -2.611004e-06  -1.450605e-06   1.007294e-10   9.459584e-06  -1.641634e-05   1.374468e-09   8.700155e-01   4.833576e-01  -3.356414e-05  -3.152038e+00   5.470106e+00  -4.579881e-04
  -2.610058e-06  -1.452247e-06   1.008668e-10   9.470040e-06  -1.641053e-05   1.374065e-09   8.697003e-01   4.839047e-01  -3.360994e-05  -3.155522e+00   5.468170e+00  -4.578537e-04
  -2.609111e-06  -1.453888e-06   1.010042e-10   9.480493e-06  -1.640471e-05   1.373661e-09   8.693847e-01   4.844516e-01  -3.365573e-05  -3.159006e+00   5.466232e+00  -4.577191e-04
  -2.608163e-06  -1.455528e-06   1.011416e-10   9.490943e-06  -1.639889e-05   1.373256e-09   8.690688e-01   4.849982e-01  -3.370151e-05  -3.162487e+00   5.464292e+00  -4.575843e-04
  -2.607214e-06  -1.457169e-06   1.012790e-10   9.501389e-06  -1.639306e-05   1.372851e-09   8.687525e-01   4.855447e-01  -3.374727e-05  -3.165968e+00   5.462349e+00  -4.574493e-04
  -2.606263e-06  -1.458808e-06   1.014163e-10   9.511831e-06  -1.638722e-05   1.372446e-09   8.684359e-01   4.860910e-01  -3.379302e-05  -3.169448e+00   5.460404e+00  -4.573141e-04
  -2.605312e-06  -1.460447e-06   1.015535e-10   9.522270e-06  -1.638138e-05   1.372039e-09   8.681189e-01   4.866371e-01  -3.383876e-05  -3.172926e+00   5.458457e+00  -4.571788e-04
  -2.604360e-06  -1.462085e-06   1.016907e-10   9.532706e-06  -1.637553e-05   1.371633e-09   8.678016e-01   4.871830e-01  -3.388448e-05  -3.176403e+00   5.456508e+00  -4.570432e-04
  -2.603406e-06  -1.463723e-06   1.018279e-10   9.543138e-06  -1.636967e-05   1.371225e-09   8.674839e-01   4.877287e-01  -3.393019e-05  -3.179879e+00   5.454557e+00  -4.569075e-04
  -2.602452e-06  -1.465360e-06   1.019650e-10   9.553566e-06  -1.636381e-05   1.370817e-09   8.671659e-01   4.882742e-01  -3.397589e-05  -3.183354e+00   5.452603e+00  -4.567716e-04
  -2.601496e-06  -1.466997e-06   1.021021e-10   9.563991e-06  -1.635794e-05   1.370409e-09   8.668475e-01   4.888195e-01  -3.402157e-05  -3.186828e+00   5.450647e+00  -4.566355e-04
  -2.600540e-06  -1.468633e-06   1.022392e-10   9.574413e-06  -1.635206e-05   1.370000e-09   8.665288e-01   4.893647e-01  -3.406724e-05  -3.190301e+00   5.448689e+00  -4.564992e-04
  -2.599582e-06  -1.470268e-06   1.023762e-10   9.584831e-06  -1.634618e-05   1.369590e-09   8.662097e-01   4.899096e-01  -3.411289e-05  -3.193772e+00   5.446729e+00  -4.563627e-04
  -2.598624e-06  -1.471903e-06   1.025132e-10   9.595245e-06  -1.634029e-05   1.369180e-09   8.658903e-01   4.904543e-01  -3.415853e-05  -3.197242e+00   5.444766e+00  -4.562261e-04
  -2.597664e-06  -1.473537e-06   1.026501e-10   9.605656e-06  -1.633439e-05   1.368770e-09   8.655706e-01   4.909988e-01  -3.420416e-05  -3.200711e+00   5.442801e+00  -4.560892e-04
  -2.596704e-06  -1.475170e-06   1.027870e-10   9.616063e-06  -1.632849e-05   1.368358e-09   8.652504e-01   4.915432e-01  -3.424977e-05  -3.204179e+00   5.440834e+00  -4.559522e-04
  -2.595742e-06  -1.476803e-06   1.029239e-10   9.626467e-06  -1.632258e-05   1.367946e-09   8.649300e-01   4.920873e-01  -3.429537e-05  -3.207646e+00   5.438864e+00  -4.558150e-04
  -2.594779e-06  -1.478436e-06   1.030607e-10   9.636867e-06  -1.631666e-05   1.367534e-09   8.646092e-01   4.926313e-01  -3.434096e-05  -3.211111e+00   5.436893e+00  -4.556775e-04
  -2.593815e-06  -1.480068e-06   1.031974e-10   9.647264e-06  -1.631074e-05   1.367121e-09   8.642881e-01   4.931750e-01  -3.438653e-05  -3.214575e+00   5.434919e+00  -4.555399e-04
  -2.592851e-06  -1.481699e-06   1.033342e-10   9.657657e-06  -1.630481e-05   1.366708e-09   8.639666e-01   4.937185e-01  -3.443209e-05  -3.218038e+00   5.432943e+00  -4.554022e-04
  -2.591885e-06  -1.483330e-06   1.034708e-10   9.668046e-06  -1.629887e-05   1.366294e-09   8.636447e-01   4.942619e-01  -3.447763e-05  -3.221500e+00   5.430965e+00  -4.552642e-04
  -2.590918e-06  -1.484960e-06   1.036075e-10   9.678432e-06  -1.629293e-05   1.365879e-09   8.633226e-01   4.948050e-01  -3.452316e-05  -3.224961e+00   5.428984e+00  -4.551260e-04
  -2.589950e-06  -1.486589e-06   1.037441e-10   9.688815e-06  -1.628698e-05   1.365464e-09   8.630000e-01   4.953480e-01  -3.456868e-05  -3.228421e+00   5.427001e+00  -4.549877e-04
  -2.588981e-06  -1.488218e-06   1.038806e-10   9.699194e-06  -1.628102e-05   1.365048e-09   8.626771e-01   4.958907e-01  -3.461418e-05  -3.231879e+00   5.425016e+00  -4.548492e-04
  -2.588011e-06  -1.489846e-06   1.040172e-10   9.709569e-06  -1.627505e-05   1.364632e-09   8.623539e-01   4.964333e-01  -3.465967e-05  -3.235336e+00   5.423029e+00  -4.547105e-04
  -2.587040e-06  -1.491474e-06   1.041536e-10   9.719940e-06  -1.626908e-05   1.364215e-09   8.620304e-01   4.969757e-01  -3.470515e-05  -3.238792e+00   5.421039e+00  -4.545716e-04
  -2.586068e-06  -1.493101e-06   1.042901e-10   9.730309e-06  -1.626311e-05   1.363798e-09   8.617065e-01   4.975178e-01  -3.475061e-05  -3.242247e+00   5.419048e+00  -4.544325e-04
  -2.585095e-06  -1.494727e-06   1.044265e-10   9.740673e-06  -1.625712e-05   1.363380e-09   8.613822e-01   4.980598e-01  -3.479606e-05  -3.245700e+00   5.417054e+00  -4.542932e-04
  -2.584120e-06  -1.496353e-06   1.045628e-10   9.751034e-06  -1.625113e-05   1.362961e-09   8.610576e-01   4.986015e-01  -3.484149e-05  -3.249153e+00   5.415058e+00  -4.541537e-04
  -2.583145e-06  -1.497979e-06   1.046991e-10   9.761391e-06  -1.624513e-05   1.362542e-09   8.607326e-01   4.991431e-01  -3.488691e-05  -3.252604e+00   5.413059e+00  -4.540141e-04
  -2.582169e-06  -1.499603e-06   1.048354e-10   9.771745e-06  -1.623913e-05   1.362122e-09   8.604074e-01   4.996845e-01  -3.493232e-05  -3.256054e+00   5.411058e+00  -4.538743e-04
  -2.581192e-06  -1.501227e-06   1.049716e-10   9.782095e-06  -1.623312e-05   1.361702e-09   8.600817e-01   5.002256e-01  -3.497771e-05  -3.259503e+00   5.409056e+00  -4.537342e-04
  -2.580213e-06  -1.502851e-06   1.051078e-10   9.792441e-06  -1.622710e-05   1.361281e-09   8.597557e-01   5.007666e-01  -3.502309e-05  -3.262950e+00   5.407051e+00  -4.535940e-04
  -2.579234e-06  -1.504474e-06   1.052440e-10   9.802784e-06  -1.622108e-05   1.360860e-09   8.594294e-01   5.013073e-01  -3.506845e-05  -3.266396e+00   5.405043e+00  -4.534536e-04
  -2.578254e-06  -1.506096e-06   1.053800e-10   9.813123e-06  -1.621505e-05   1.360438e-09   8.591027e-01   5.018479e-01  -3.511380e-05  -3.269842e+00   5.403034e+00  -4.533131e-04
  -2.577272e-06  -1.507718e-06   1.055161e-10   9.823459e-06  -1.620901e-05   1.360016e-09   8.587757e-01   5.023883e-01  -3.515914e-05  -3.273285e+00   5.401022e+00  -4.531723e-04
  -2.576290e-06  -1.509339e-06   1.056521e-10   9.833791e-06  -1.620297e-05   1.359593e-09   8.584484e-01   5.029284e-01  -3.520446e-05  -3.276728e+00   5.399008e+00  -4.530314e-04
  -2.575306e-06  -1.510959e-06   1.057881e-10   9.844119e-06  -1.619691e-05   1.359169e-09   8.581206e-01   5.034684e-01  -3.524977e-05  -3.280170e+00   5.396992e+00  -4.528902e-04
  -2.574322e-06  -1.512579e-06   1.059240e-10   9.854444e-06  -1.619086e-05   1.358745e-09   8.577926e-01   5.040081e-01  -3.529506e-05  -3.283610e+00   5.394973e+00  -4.527489e-04
  -2.573336e-06  -1.514198e-06   1.060599e-10   9.864765e-06  -1.618479e-05   1.358320e-09   8.574642e-01   5.045477e-01  -3.534034e-05  -3.287049e+00   5.392953e+00  -4.526074e-04
  -2.572350e-06  -1.515817e-06   1.061958e-10   9.875082e-06  -1.617872e-05   1.357895e-09   8.571355e-01   5.050870e-01  -3.538561e-05  -3.290487e+00   5.390930e+00  -4.524657e-04
  -2.571362e-06  -1.517435e-06   1.063316e-10   9.885396e-06  -1.617264e-05   1.357469e-09   8.568064e-01   5.056262e-01  -3.543086e-05  -3.293924e+00   5.388905e+00  -4.523238e-04
  -2.570373e-06  -1.519052e-06   1.064673e-10   9.895706e-06  -1.616656e-05   1.357043e-09   8.564770e-01   5.061651e-01  -3.547609e-05  -3.297359e+00   5.386877e+00  -4.521818e-04
  -2.569384e-06  -1.520669e-06   1.066030e-10   9.906012e-06  -1.616047e-05   1.356616e-09   8.561472e-01   5.067039e-01  -3.552132e-05  -3.300793e+00   5.384848e+00  -4.520395e-04
  -2.568393e-06  -1.522285e-06   1.067387e-10   9.916315e-06  -1.615437e-05   1.356189e-09   8.558171e-01   5.072424e-01  -3.556653e-05  -3.304226e+00   5.382816e+00  -4.518971e-04
  -2.567401e-06  -1.523901e-06   1.068743e-10   9.926614e-06  -1.614827e-05   1.355761e-09   8.554866e-01   5.077807e-01  -3.561172e-05  -3.307658e+00   5.380782e+00  -4.517545e-04
  -2.566409e-06  -1.525516e-06   1.070099e-10   9.936909e-06  -1.614216e-05   1.355332e-09   8.551558e-01   5.083189e-01  -3.565690e-05  -3.311088e+00   5.378746e+00  -4.516117e-04
  -2.565415e-06  -1.527130e-06   1.071455e-10   9.947201e-06  -1.613604e-05   1.354903e-09   8.548247e-01   5.088568e-01  -3.570206e-05  -3.314518e+00   5.376707e+00  -4.514687e-04
  -2.564420e-06  -1.528744e-06   1.072810e-10   9.957488e-06  -1.612991e-05   1.354473e-09   8.544932e-01   5.093945e-01  -3.574722e-05  -3.317946e+00   5.374667e+00  -4.513255e-04
  -2.563424e-06  -1.530357e-06   1.074164e-10   9.967773e-06  -1.612378e-05   1.354043e-09   8.541614e-01   5.099320e-01  -3.579235e-05  -3.321373e+00   5.372624e+00  -4.511821e-04
  -2.562427e-06  -1.531970e-06   1.075519e-10   9.978053e-06  -1.611765e-05   1.353612e-09   8.538292e-01   5.104693e-01  -3.583748e-05  -3.324798e+00   5.370579e+00  -4.510386e-04
  -2.561429e-06  -1.533582e-06   1.076872e-10   9.988330e-06  -1.611150e-05   1.353181e-09   8.534967e-01   5.110065e-01  -3.588258e-05  -3.328222e+00   5.368531e+00  -4.508949e-04
  -2.560430e-06  -1.535193e-06   1.078226e-10   9.998603e-06  -1.610535e-05   1.352749e-09   8.531638e-01   5.115434e-01  -3.592768e-05  -3.331646e+00   5.366482e+00  -4.507510e-04
  -2.559430e-06  -1.536804e-06   1.079579e-10   1.000887e-05  -1.609919e-05   1.352316e-09   8.528306e-01   5.120801e-01  -3.597276e-05  -3.335067e+00   5.364430e+00  -4.506069e-04
  -2.558429e-06  -1.538414e-06   1.080931e-10   1.001914e-05  -1.609303e-05   1.351883e-09   8.524971e-01   5.126166e-01  -3.601782e-05  -3.338488e+00   5.362376e+00  -4.504626e-04
  -2.557427e-06  -1.540023e-06   1.082283e-10   1.002940e-05  -1.608686e-05   1.351450e-09   8.521632e-01   5.131529e-01  -3.606287e-05  -3.341908e+00   5.360320e+00  -4.503181e-04
  -2.556424e-06  -1.541632e-06   1.083635e-10   1.003966e-05  -1.608068e-05   1.351016e-09   8.518290e-01   5.136889e-01  -3.610791e-05  -3.345326e+00   5.358262e+00  -4.501734e-04
  -2.555420e-06  -1.543240e-06   1.084986e-10   1.004991e-05  -1.607450e-05   1.350581e-09   8.514944e-01   5.142248e-01  -3.615293e-05  -3.348743e+00   5.356201e+00  -4.500286e-04
  -2.554415e-06  -1.544848e-06   1.086337e-10   1.006016e-05  -1.606831e-05   1.350146e-09   8.511595e-01   5.147605e-01  -3.619794e-05  -3.352158e+00   5.354138e+00  -4.498836e-04
  -2.553409e-06  -1.546455e-06   1.087687e-10   1.007041e-05  -1.606211e-05   1.349710e-09   8.508243e-01   5.152960e-01  -3.624293e-05  -3.355573e+00   5.352073e+00  -4.497384e-04
  -2.552402e-06  -1.548061e-06   1.089037e-10   1.008065e-05  -1.605591e-05   1.349274e-09   8.504887e-01   5.158312e-01  -3.628791e-05  -3.358986e+00   5.350006e+00  -4.495930e-04
  -2.551394e-06  -1.549667e-06   1.090386e-10   1.009089e-05  -1.604970e-05   1.348837e-09   8.501527e-01   5.163663e-01  -3.633287e-05  -3.362398e+00   5.347937e+00  -4.494474e-04
  -2.550385e-06  -1.551272e-06   1.091735e-10   1.010113e-05  -1.604348e-05   1.348399e-09   8.498165e-01   5.169011e-01  -3.637782e-05  -3.365809e+00   5.345865e+00  -4.493016e-04
  -2.549374e-06  -1.552877e-06   1.093084e-10   1.011136e-05  -1.603726e-05   1.347961e-09   8.494798e-01   5.174358e-01  -3.642276e-05  -3.369218e+00   5.343791e+00  -4.491557e-04
  -2.548363e-06  -1.554481e-06   1.094432e-10   1.012159e-05  -1.603103e-05   1.347523e-09   8.491429e-01   5.179702e-01  -3.646768e-05  -3.372626e+00   5.341715e+00  -4.490096e-04
  -2.547351e-06  -1.556084e-06   1.095779e-10   1.013182e-05  -1.602479e-05   1.347084e-09   8.488056e-01   5.185044e-01  -3.651258e-05  -3.376033e+00   5.339637e+00  -4.488632e-04
  -2.546338e-06  -1.557687e-06   1.097127e-10   1.014204e-05  -1.601854e-05   1.346644e-09   8.484680e-01   5.190384e-01  -3.655747e-05  -3.379439e+00   5.337557e+00  -4.487167e-04
  -2.545323e-06  -1.559289e-06   1.098473e-10   1.015225e-05  -1.601229e-05   1.346204e-09   8.481300e-01   5.195722e-01  -3.660235e-05  -3.382843e+00   5.335474e+00  -4.485701e-04
  -2.544308e-06  -1.560890e-06   1.099820e-10   1.016247e-05  -1.600604e-05   1.345763e-09   8.477917e-01   5.201058e-01  -3.664721e-05  -3.386247e+00   5.333389e+00  -4.484232e-04
  -2.543292e-06  -1.562491e-06   1.101166e-10   1.017268e-05  -1.599977e-05   1.345322e-09   8.474530e-01   5.206392e-01  -3.669206e-05  -3.389648e+00   5.331302e+00  -4.482761e-04
  -2.542274e-06  -1.564091e-06   1.102511e-10   1.018288e-05  -1.599350e-05   1.344880e-09   8.471140e-01   5.211724e-01  -3.673689e-05  -3.393049e+00   5.329213e+00  -4.481289e-04
  -2.541256e-06  -1.565690e-06   1.103856e-10   1.019308e-05  -1.598723e-05   1.344437e-09   8.467747e-01   5.217054e-01  -3.678171e-05  -3.396449e+00   5.327122e+00  -4.479815e-04
  -2.540236e-06  -1.567289e-06   1.105201e-10   1.020328e-05  -1.598094e-05   1.343994e-09   8.464350e-01   5.222382e-01  -3.682651e-05  -3.399847e+00   5.325028e+00  -4.478339e-04
  -2.539216e-06  -1.568887e-06   1.106545e-10   1.021348e-05  -1.597465e-05   1.343551e-09   8.460950e-01   5.227707e-01  -3.687130e-05  -3.403244e+00   5.322932e+00  -4.476861e-04
  -2.538195e-06  -1.570485e-06   1.107888e-10   1.022367e-05  -1.596836e-05   1.343107e-09   8.457546e-01   5.233031e-01  -3.691607e-05  -3.406639e+00   5.320834e+00  -4.475381e-04
  -2.537172e-06  -1.572082e-06   1.109232e-10   1.023385e-05  -1.596206e-05   1.342662e-09   8.454139e-01   5.238352e-01  -3.696083e-05  -3.410033e+00   5.318734e+00  -4.473899e-04
  -2.536149e-06  -1.573678e-06   1.110574e-10   1.024404e-05  -1.595575e-05   1.342217e-09   8.450729e-01   5.243671e-01  -3.700557e-05  -3.413426e+00   5.316632e+00  -4.472416e-04
  -2.535124e-06  -1.575274e-06   1.111917e-10   1.025422e-05  -1.594943e-05   1.341771e-09   8.447315e-01   5.248988e-01  -3.705030e-05  -3.416818e+00   5.314527e+00  -4.470931e-04
  -2.534099e-06  -1.576869e-06   1.113259e-10   1.026439e-05  -1.594311e-05   1.341325e-09   8.443898e-01   5.254304e-01  -3.709502e-05  -3.420209e+00   5.312420e+00  -4.469444e-04
  -2.533072e-06  -1.578464e-06   1.114600e-10   1.027456e-05  -1.593678e-05   1.340878e-09   8.440477e-01   5.259616e-01  -3.713972e-05  -3.423598e+00   5.310311e+00  -4.467955e-04
  -2.532045e-06  -1.580058e-06   1.115941e-10   1.028473e-05  -1.593044e-05   1.340431e-09   8.437053e-01   5.264927e-01  -3.718440e-05  -3.426986e+00   5.308200e+00  -4.466464e-04
  -2.531016e-06  -1.581651e-06   1.117282e-10   1.029489e-05  -1.592410e-05   1.339983e-09   8.433626e-01   5.270236e-01  -3.722907e-05  -3.430373e+00   5.306087e+00  -4.464971e-04
  -2.529986e-06  -1.583243e-06   1.118622e-10   1.030505e-05  -1.591775e-05   1.339534e-09   8.430195e-01   5.275543e-01  -3.727372e-05  -3.433758e+00   5.303971e+00  -4.463477e-04
  -2.528956e-06  -1.584835e-06   1.119962e-10   1.031521e-05  -1.591140e-05   1.339085e-09   8.426761e-01   5.280847e-01  -3.731836e-05  -3.437142e+00   5.301853e+00  -4.461981e-04
  -2.527924e-06  -1.586427e-06   1.121301e-10   1.032536e-05  -1.590503e-05   1.338636e-09   8.423324e-01   5.286150e-01  -3.736299e-05  -3.440525e+00   5.299734e+00  -4.460483e-04
  -2.526891e-06  -1.588017e-06   1.122640e-10   1.033551e-05  -1.589866e-05   1.338186e-09   8.419883e-01   5.291450e-01  -3.740760e-05  -3.443907e+00   5.297611e+00  -4.458983e-04
  -2.525858e-06  -1.589607e-06   1.123978e-10   1.034565e-05  -1.589229e-05   1.337735e-09   8.416439e-01   5.296748e-01  -3.745219e-05  -3.447287e+00   5.295487e+00  -4.457481e-04
  -2.524823e-06  -1.591197e-06   1.125316e-10   1.035580e-05  -1.588591e-05   1.337284e-09   8.412991e-01   5.302044e-01  -3.749677e-05  -3.450666e+00   5.293361e+00  -4.455977e-04
  -2.523787e-06  -1.592785e-06   1.126653e-10   1.036593e-05  -1.587952e-05   1.336832e-09   8.409540e-01   5.307338e-01  -3.754133e-05  -3.454044e+00   5.291232e+00  -4.454472e-04
  -2.522751e-06  -1.594374e-06   1.127990e-10   1.037606e-05  -1.587312e-05   1.336379e-09   8.406086e-01   5.312630e-01  -3.758588e-05  -3.457420e+00   5.289101e+00  -4.452965e-04
  -2.521713e-06  -1.595961e-06   1.129327e-10   1.038619e-05  -1.586672e-05   1.335927e-09   8.402628e-01   5.317919e-01  -3.763042e-05  -3.460795e+00   5.286968e+00  -4.451455e-04
  -2.520674e-06  -1.597548e-06   1.130663e-10   1.039632e-05  -1.586031e-05   1.335473e-09   8.399167e-01   5.323207e-01  -3.767494e-05  -3.464169e+00   5.284833e+00  -4.449944e-04
  -2.519635e-06  -1.599134e-06   1.131998e-10   1.040644e-05  -1.585390e-05   1.335019e-09   8.395702e-01   5.328492e-01  -3.771944e-05  -3.467542e+00   5.282695e+00  -4.448432e-04
  -2.518594e-06  -1.600720e-06   1.133333e-10   1.041656e-05  -1.584748e-05   1.334565e-09   8.392234e-01   5.333775e-01  -3.776393e-05  -3.470913e+00   5.280556e+00  -4.446917e-04
  -2.517552e-06  -1.602304e-06   1.134668e-10   1.042667e-05  -1.584105e-05   1.334109e-09   8.388763e-01   5.339056e-01  -3.780840e-05  -3.474283e+00   5.278414e+00  -4.445401e-04
  -2.516509e-06  -1.603889e-06   1.136002e-10   1.043678e-05  -1.583462e-05   1.333654e-09   8.385288e-01   5.344335e-01  -3.785286e-05  -3.477651e+00   5.276270e+00  -4.443882e-04
  -2.515466e-06  -1.605472e-06   1.137336e-10   1.044689e-05  -1.582817e-05   1.333198e-09   8.381810e-01   5.349612e-01  -3.789730e-05  -3.481019e+00   5.274124e+00  -4.442362e-04
  -2.514421e-06  -1.607055e-06   1.138669e-10   1.045699e-05  -1.582173e-05   1.332741e-09   8.378329e-01   5.354887e-01  -3.794173e-05  -3.484385e+00   5.271975e+00  -4.440840e-04
  -2.513375e-06  -1.608638e-06   1.140002e-10   1.046709e-05  -1.581527e-05   1.332284e-09   8.374844e-01   5.360159e-01  -3.798614e-05  -3.487750e+00   5.269825e+00  -4.439317e-04
  -2.512328e-06  -1.610219e-06   1.141335e-10   1.047718e-05  -1.580881e-05   1.331826e-09   8.371356e-01   5.365430e-01  -3.803054e-05  -3.491113e+00   5.267672e+00  -4.437791e-04
