Top row: Eigenvealues.
Corresponding eigenvectors in columns below each eigenvalue.
-nan          -nan       627.274          -nan         22707       16502.7       15957.6       24938.1       30118.4       3086.74       5760.79          -nan          -nan       28109.1          -nan          -nan       14864.7          -nan       6195.94          -nan          -nan       13229.9       11088.2       25348.3       15411.3          -nan       30236.5          -nan       8534.71       17587.1          -nan        1178.6       1399.12       26128.1          -nan       12151.2       28638.4          -nan       2763.86       6642.75       792.426          -nan       29299.7          -nan       30187.3       27818.9       11617.4       22228.8          -nan          -nan       18658.6          -nan       14318.4          -nan          -nan       20229.8          -nan          -nan          -nan       12688.9          7569          -nan       24080.1          -nan          -nan       27512.1       23175.4        3779.2          -nan       5337.87       24515.2       4927.72          -nan          -nan       21741.3          -nan          -nan       9534.85       13773.3          -nan          -nan       27189.3       17046.1       7100.64       4147.88          -nan
          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan
       0.15041     0.0379183     -0.140851    -0.0734268       0.12234      0.104269    -0.0960541     -0.128484     0.0636634      0.144533    -0.0272266     -0.151397    -0.0109405      0.148639     0.0484124     -0.136434    -0.0828074      0.115559       0.11194    -0.0873388     -0.133958     0.0535681      0.147462     -0.016393     -0.151595     -0.021824      0.146093      0.058654     -0.131306    -0.0917563      0.108175      0.119027    -0.0781681     -0.138733     0.0431935      0.149622   -0.00547384     -0.151002    -0.0325937      0.142785     0.0685898     -0.125494     -0.100227      0.100227      0.125494    -0.0685898     -0.142785     0.0325937      0.151002    0.00547383     -0.149622    -0.0431935      0.138733     0.0781681     -0.119027     -0.108175     0.0917563      0.131306     -0.058654     -0.146093      0.021824      0.151595      0.016393     -0.147462    -0.0535681      0.133958     0.0873388      -0.11194     -0.115559     0.0828074      0.136434    -0.0484124     -0.148639     0.0109405      0.151397     0.0272266     -0.144533    -0.0636634      0.128484     0.0960541     -0.104269      -0.12234     0.0734268      0.140851    -0.0379183      -0.15041
     -0.146093    -0.0781681      0.104269      0.133958    -0.0325937     -0.151397    -0.0484124      0.125494      0.115559    -0.0636634     -0.149622     -0.016393      0.140851     0.0917563    -0.0917563     -0.140851      0.016393      0.149622     0.0636634     -0.115559     -0.125494     0.0484124      0.151397     0.0325937     -0.133958     -0.104269     0.0781681      0.146093   4.40221e-11     -0.146093    -0.0781681      0.104269      0.133958    -0.0325937     -0.151397    -0.0484124      0.125494      0.115559    -0.0636634     -0.149622     -0.016393      0.140851     0.0917563    -0.0917563     -0.140851      0.016393      0.149622     0.0636634     -0.115559     -0.125494     0.0484124      0.151397     0.0325937     -0.133958     -0.104269     0.0781681      0.146093   8.52189e-09     -0.146093    -0.0781681      0.104269      0.133958    -0.0325937     -0.151397    -0.0484124      0.125494      0.115559    -0.0636634     -0.149622     -0.016393      0.140851     0.0917563    -0.0917563     -0.140851      0.016393      0.149622     0.0636634     -0.115559     -0.125494     0.0484124      0.151397     0.0325937     -0.133958     -0.104269     0.0781681      0.146093
       0.11194     -0.151002     0.0917563     0.0272266     -0.128484      0.146093    -0.0685898    -0.0535681      0.140851     -0.136434     0.0431935     0.0781681     -0.148639       0.12234     -0.016393     -0.100227      0.151595     -0.104269    -0.0109405      0.119027     -0.149622     0.0828074     0.0379183     -0.133958      0.142785     -0.058654    -0.0636634      0.144533     -0.131306     0.0325937     0.0873388      -0.15041      0.115559   -0.00547384     -0.108175      0.151397    -0.0960541     -0.021824      0.125494     -0.147462     0.0734268     0.0484124     -0.138733      0.138733    -0.0484124    -0.0734268      0.147462     -0.125494      0.021824     0.0960541     -0.151397      0.108175    0.00547383     -0.115559       0.15041    -0.0873388    -0.0325937      0.131306     -0.144533     0.0636634      0.058654     -0.142785      0.133958    -0.0379183    -0.0828074      0.149622     -0.119027     0.0109405      0.104269     -0.151595      0.100227      0.016393      -0.12234      0.148639    -0.0781681    -0.0431935      0.136434     -0.140851     0.0535681     0.0685898     -0.146093      0.128484    -0.0272266    -0.0917563      0.151002      -0.11194
      0.151595   -0.00547383     -0.151397     0.0109405      0.151002     -0.016393      -0.15041      0.021824      0.149622    -0.0272266     -0.148639     0.0325937      0.147462    -0.0379183     -0.146093     0.0431935      0.144533    -0.0484124     -0.142785     0.0535681      0.140851     -0.058654     -0.138733     0.0636634      0.136434    -0.0685898     -0.133958     0.0734268      0.131306    -0.0781681     -0.128484     0.0828074      0.125494    -0.0873388      -0.12234     0.0917563      0.119027    -0.0960541     -0.115559      0.100227       0.11194     -0.104269     -0.108175      0.108175      0.104269      -0.11194     -0.100227      0.115559     0.0960541     -0.119027    -0.0917563       0.12234     0.0873388     -0.125494    -0.0828074      0.128484     0.0781681     -0.131306    -0.0734268      0.133958     0.0685898     -0.136434    -0.0636634      0.138733      0.058654     -0.140851    -0.0535681      0.142785     0.0484124     -0.144533    -0.0431935      0.146093     0.0379183     -0.147462    -0.0325937      0.148639     0.0272266     -0.149622     -0.021824       0.15041      0.016393     -0.151002    -0.0109405      0.151397    0.00547383     -0.151595
          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan
    -0.0109405      0.021824    -0.0325938     0.0431936    -0.0535682     0.0636635    -0.0734269     0.0828075    -0.0917564      0.100227     -0.108175      0.115559      -0.12234      0.128484     -0.133958      0.138733     -0.142786      0.146093     -0.148639      0.150411     -0.151398      0.151595     -0.151002      0.149623     -0.147463      0.144534     -0.140851      0.136435     -0.131307      0.125494     -0.119027       0.11194     -0.104269     0.0960545    -0.0873391     0.0781684    -0.0685902     0.0586544    -0.0484127     0.0379187     -0.027227     0.0163933   -0.00547422   -0.00547345     0.0163926    -0.0272262      0.037918     -0.048412     0.0586536    -0.0685895     0.0781677    -0.0873384     0.0960538     -0.104268      0.111939     -0.119027      0.125494     -0.131306      0.136434     -0.140851      0.144533     -0.147462      0.149622     -0.151002      0.151595     -0.151397       0.15041     -0.148639      0.146093     -0.142785      0.138733     -0.133958      0.128484      -0.12234      0.115559     -0.108175      0.100227    -0.0917562     0.0828073    -0.0734267     0.0636633     -0.053568     0.0431935    -0.0325937      0.021824    -0.0109405
          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan
      0.136434      0.119027    -0.0325937     -0.147462    -0.0960541     0.0636634      0.151595     0.0685898    -0.0917563     -0.148639    -0.0379183      0.115559      0.138733    0.00547381     -0.133958      -0.12234     0.0272267      0.146093      0.100227     -0.058654     -0.151397    -0.0734268     0.0873388      0.149622     0.0431935      -0.11194     -0.140851    -0.0109405      0.131306      0.125494     -0.021824     -0.144533     -0.104269     0.0535681      0.151002     0.0781681    -0.0828074      -0.15041    -0.0484124      0.108175      0.142785      0.016393     -0.128484     -0.128484      0.016393      0.142785      0.108175    -0.0484124      -0.15041    -0.0828074     0.0781681      0.151002     0.0535681     -0.104269     -0.144533     -0.021824      0.125494      0.131306    -0.0109405     -0.140851      -0.11194     0.0431935      0.149622     0.0873388    -0.0734268     -0.151397     -0.058654      0.100227      0.146093     0.0272266      -0.12234     -0.133958    0.00547385      0.138733      0.115559    -0.0379184     -0.148639    -0.0917563     0.0685898      0.151595     0.0636634    -0.0960541     -0.147462    -0.0325937      0.119027      0.136434
     -0.149622     0.0484124      0.133958    -0.0917563     -0.104269      0.125494     0.0636634     -0.146093     -0.016393      0.151397    -0.0325937     -0.140851     0.0781681      0.115559     -0.115559    -0.0781681      0.140851     0.0325937     -0.151397      0.016393      0.146093    -0.0636634     -0.125494      0.104269     0.0917563     -0.133958    -0.0484124      0.149622    2.9921e-09     -0.149622     0.0484124      0.133958    -0.0917563     -0.104269      0.125494     0.0636634     -0.146093     -0.016393      0.151397    -0.0325937     -0.140851     0.0781681      0.115559     -0.115559    -0.0781681      0.140851     0.0325937     -0.151397      0.016393      0.146093    -0.0636634     -0.125494      0.104269     0.0917563     -0.133958    -0.0484124      0.149622  -3.20339e-09     -0.149622     0.0484124      0.133958    -0.0917563     -0.104269      0.125494     0.0636634     -0.146093     -0.016393      0.151397    -0.0325937     -0.140851     0.0781681      0.115559     -0.115559    -0.0781681      0.140851     0.0325937     -0.151397      0.016393      0.146093    -0.0636634     -0.125494      0.104269     0.0917563     -0.133958    -0.0484124      0.149622
          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan
      0.058654      0.108175      0.140851      0.151595      0.138733      0.104269     0.0535681   -0.00547385    -0.0636634      -0.11194     -0.142785     -0.151397     -0.136434     -0.100227    -0.0484123     0.0109406     0.0685898      0.115559      0.144533      0.151002      0.133958     0.0960541     0.0431935     -0.016393    -0.0734268     -0.119027     -0.146093      -0.15041     -0.131306    -0.0917563    -0.0379183      0.021824     0.0781681       0.12234      0.147462      0.149622      0.128484     0.0873388     0.0325937    -0.0272266    -0.0828074     -0.125494     -0.148639     -0.148639     -0.125494    -0.0828074    -0.0272266     0.0325938     0.0873388      0.128484      0.149622      0.147462       0.12234     0.0781681      0.021824    -0.0379184    -0.0917563     -0.131306      -0.15041     -0.146093     -0.119027    -0.0734268    -0.0163929     0.0431935     0.0960542      0.133958      0.151002      0.144533      0.115559     0.0685898     0.0109405    -0.0484124     -0.100227     -0.136434     -0.151397     -0.142785      -0.11194    -0.0636634   -0.00547382     0.0535681      0.104269      0.138733      0.151595      0.140851      0.108175      0.058654
    -0.0636634     -0.115559     -0.146093     -0.149622     -0.125494    -0.0781681     -0.016393     0.0484123      0.104269      0.140851      0.151397      0.133958     0.0917563     0.0325937    -0.0325937    -0.0917563     -0.133958     -0.151397     -0.140851     -0.104269    -0.0484124      0.016393     0.0781681      0.125494      0.149622      0.146093      0.115559     0.0636634  -7.36127e-09    -0.0636634     -0.115559     -0.146093     -0.149622     -0.125494    -0.0781681     -0.016393     0.0484124      0.104269      0.140851      0.151397      0.133958     0.0917563     0.0325937    -0.0325937    -0.0917563     -0.133958     -0.151397     -0.140851     -0.104269    -0.0484123      0.016393     0.0781681      0.125494      0.149622      0.146093      0.115559     0.0636634  -4.81375e-09    -0.0636634     -0.115559     -0.146093     -0.149622     -0.125494    -0.0781681     -0.016393     0.0484123      0.104269      0.140851      0.151397      0.133958     0.0917563     0.0325937    -0.0325937    -0.0917563     -0.133958     -0.151397     -0.140851     -0.104269    -0.0484124      0.016393     0.0781681      0.125494      0.149622      0.146093      0.115559     0.0636634
     -0.104269      0.151397     -0.115559      0.016393     0.0917563     -0.149622      0.125494    -0.0325937    -0.0781681      0.146093     -0.133958     0.0484124     0.0636634     -0.140851      0.140851    -0.0636634    -0.0484124      0.133958     -0.146093     0.0781681     0.0325937     -0.125494      0.149622    -0.0917563     -0.016393      0.115559     -0.151397      0.104269   1.40865e-08     -0.104269      0.151397     -0.115559      0.016393     0.0917563     -0.149622      0.125494    -0.0325937    -0.0781681      0.146093     -0.133958     0.0484124     0.0636634     -0.140851      0.140851    -0.0636634    -0.0484124      0.133958     -0.146093     0.0781681     0.0325937     -0.125494      0.149622    -0.0917563     -0.016393      0.115559     -0.151397      0.104269  -1.47319e-09     -0.104269      0.151397     -0.115559      0.016393     0.0917563     -0.149622      0.125494    -0.0325937    -0.0781681      0.146093     -0.133958     0.0484124     0.0636634     -0.140851      0.140851    -0.0636634    -0.0484124      0.133958     -0.146093     0.0781681     0.0325937     -0.125494      0.149622    -0.0917563     -0.016393      0.115559     -0.151397      0.104269
          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan
     -0.148639     -0.058654      0.125494      0.108175    -0.0828074     -0.140851     0.0272266      0.151595     0.0325937     -0.138733    -0.0873388      0.104269      0.128484    -0.0535681     -0.149622   -0.00547383      0.147462     0.0636634      -0.12234      -0.11194     0.0781681      0.142785     -0.021824     -0.151397    -0.0379183      0.136434     0.0917563     -0.100227     -0.131306     0.0484124       0.15041     0.0109405     -0.146093    -0.0685898      0.119027      0.115559    -0.0734268     -0.144533      0.016393      0.151002     0.0431935     -0.133958    -0.0960541     0.0960541      0.133958    -0.0431935     -0.151002     -0.016393      0.144533     0.0734268     -0.115559     -0.119027     0.0685898      0.146093    -0.0109405      -0.15041    -0.0484124      0.131306      0.100227    -0.0917563     -0.136434     0.0379183      0.151397      0.021824     -0.142785    -0.0781681       0.11194       0.12234    -0.0636634     -0.147462    0.00547384      0.149622     0.0535681     -0.128484     -0.104269     0.0873388      0.138733    -0.0325937     -0.151595    -0.0272266      0.140851     0.0828074     -0.108175     -0.125494      0.058654      0.148639
     0.0685898      -0.12234      0.149622     -0.144533      0.108175    -0.0484123     -0.021824     0.0873388     -0.133958      0.151595     -0.136434     0.0917562    -0.0272266    -0.0431935      0.104269     -0.142785       0.15041     -0.125494     0.0734268   -0.00547377    -0.0636635      0.119027     -0.148639      0.146093      -0.11194      0.053568      0.016393    -0.0828075      0.131306     -0.151397      0.138733    -0.0960541     0.0325937     0.0379184     -0.100227      0.140851     -0.151002      0.128484     -0.078168     0.0109405      0.058654     -0.115559      0.147462     -0.147462      0.115559     -0.058654    -0.0109406     0.0781681     -0.128484      0.151002     -0.140851      0.100227    -0.0379183    -0.0325938     0.0960542     -0.138733      0.151397     -0.131306     0.0828074    -0.0163929    -0.0535682       0.11194     -0.146093      0.148639     -0.119027     0.0636634     0.0054739    -0.0734269      0.125494      -0.15041      0.142785     -0.104269     0.0431935     0.0272267    -0.0917563      0.136434     -0.151595      0.133958    -0.0873388      0.021824     0.0484124     -0.108175      0.144534     -0.149622       0.12234    -0.0685899
          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan
     0.0873388      0.142785      0.146093     0.0960542     0.0109405    -0.0781681     -0.138733     -0.148639     -0.104269     -0.021824     0.0685898      0.133958       0.15041       0.11194     0.0325937     -0.058654     -0.128484     -0.151397     -0.119027    -0.0431935     0.0484124       0.12234      0.151595      0.125494     0.0535681    -0.0379184     -0.115559     -0.151002     -0.131306    -0.0636634     0.0272266      0.108175      0.149622      0.136434     0.0734268     -0.016393     -0.100227     -0.147462     -0.140851    -0.0828074    0.00547383     0.0917563      0.144533      0.144533     0.0917563    0.00547383    -0.0828074     -0.140851     -0.147462     -0.100227     -0.016393     0.0734268      0.136434      0.149622      0.108175     0.0272266    -0.0636634     -0.131306     -0.151002     -0.115559    -0.0379183     0.0535681      0.125494      0.151595       0.12234     0.0484124    -0.0431935     -0.119027     -0.151397     -0.128484     -0.058654     0.0325937       0.11194       0.15041      0.133958     0.0685898     -0.021824     -0.104269     -0.148639     -0.138733    -0.0781681     0.0109405     0.0960541      0.146093      0.142785     0.0873388
      0.125494      0.140851     0.0325937     -0.104269     -0.149622    -0.0636634     0.0781681      0.151397     0.0917563    -0.0484124     -0.146093     -0.115559      0.016393      0.133958      0.133958      0.016393     -0.115559     -0.146093    -0.0484124     0.0917563      0.151397     0.0781681    -0.0636634     -0.149622     -0.104269     0.0325937      0.140851      0.125494   6.60214e-09     -0.125494     -0.140851    -0.0325937      0.104269      0.149622     0.0636634    -0.0781681     -0.151397    -0.0917563     0.0484124      0.146093      0.115559     -0.016393     -0.133958     -0.133958     -0.016393      0.115559      0.146093     0.0484124    -0.0917563     -0.151397    -0.0781681     0.0636634      0.149622      0.104269    -0.0325937     -0.140851     -0.125494    6.1599e-10      0.125494      0.140851     0.0325937     -0.104269     -0.149622    -0.0636634     0.0781681      0.151397     0.0917563    -0.0484124     -0.146093     -0.115559      0.016393      0.133958      0.133958      0.016393     -0.115559     -0.146093    -0.0484124     0.0917563      0.151397     0.0781681    -0.0636634     -0.149622     -0.104269     0.0325937      0.140851      0.125494
     0.0484124     0.0917563      0.125494      0.146093      0.151397      0.140851      0.115559     0.0781681     0.0325937     -0.016393    -0.0636634     -0.104269     -0.133958     -0.149622     -0.149622     -0.133958     -0.104269    -0.0636634     -0.016393     0.0325937     0.0781681      0.115559      0.140851      0.151397      0.146093      0.125494     0.0917563     0.0484124  -5.63344e-09    -0.0484124    -0.0917563     -0.125494     -0.146093     -0.151397     -0.140851     -0.115559    -0.0781681    -0.0325937      0.016393     0.0636634      0.104269      0.133958      0.149622      0.149622      0.133958      0.104269     0.0636634      0.016393    -0.0325937    -0.0781681     -0.115559     -0.140851     -0.151397     -0.146093     -0.125494    -0.0917563    -0.0484124   7.46369e-09     0.0484124     0.0917563      0.125494      0.146093      0.151397      0.140851      0.115559     0.0781681     0.0325937     -0.016393    -0.0636634     -0.104269     -0.133958     -0.149622     -0.149622     -0.133958     -0.104269    -0.0636634     -0.016393     0.0325937     0.0781681      0.115559      0.140851      0.151397      0.146093      0.125494     0.0917563     0.0484124
          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan
    -0.0535681      0.100227     -0.133958       0.15041     -0.147462      0.125494    -0.0873388     0.0379183      0.016393    -0.0685899       0.11194     -0.140851      0.151595     -0.142785      0.115559    -0.0734268      0.021824     0.0325938    -0.0828074       0.12234     -0.146093      0.151002     -0.136434      0.104269     -0.058654    0.00547382     0.0484124    -0.0960541      0.131306     -0.149622      0.148639     -0.128484     0.0917563    -0.0431935    -0.0109405     0.0636634     -0.108175      0.138733     -0.151397      0.144533     -0.119027     0.0781681    -0.0272266    -0.0272266     0.0781681     -0.119027      0.144533     -0.151397      0.138733     -0.108175     0.0636634    -0.0109405    -0.0431935     0.0917563     -0.128484      0.148639     -0.149622      0.131306    -0.0960541     0.0484124    0.00547384     -0.058654      0.104269     -0.136434      0.151002     -0.146093       0.12234    -0.0828074     0.0325937      0.021824    -0.0734269      0.115559     -0.142785      0.151595     -0.140851       0.11194    -0.0685898     0.0163929     0.0379184    -0.0873388      0.125494     -0.147462       0.15041     -0.133958      0.100227    -0.0535681
          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan
     -0.016393     0.0325937    -0.0484124     0.0636634    -0.0781681     0.0917563     -0.104269      0.115559     -0.125494      0.133958     -0.140851      0.146093     -0.149622      0.151397     -0.151397      0.149622     -0.146093      0.140851     -0.133958      0.125494     -0.115559      0.104269    -0.0917563     0.0781681    -0.0636634     0.0484124    -0.0325937      0.016393  -2.43494e-10     -0.016393     0.0325937    -0.0484124     0.0636634    -0.0781681     0.0917563     -0.104269      0.115559     -0.125494      0.133958     -0.140851      0.146093     -0.149622      0.151397     -0.151397      0.149622     -0.146093      0.140851     -0.133958      0.125494     -0.115559      0.104269    -0.0917563     0.0781681    -0.0636634     0.0484124    -0.0325937      0.016393   -3.3833e-09     -0.016393     0.0325937    -0.0484124     0.0636634    -0.0781681     0.0917563     -0.104269      0.115559     -0.125494      0.133958     -0.140851      0.146093     -0.149622      0.151397     -0.151397      0.149622     -0.146093      0.140851     -0.133958      0.125494     -0.115559      0.104269    -0.0917563     0.0781681    -0.0636634     0.0484124    -0.0325937      0.016393
    -0.0828074      0.138733     -0.149622       0.11194    -0.0379184    -0.0484124      0.119027     -0.151002      0.133958    -0.0734268    -0.0109405     0.0917563     -0.142785      0.147462     -0.104269     0.0272266      0.058654     -0.125494      0.151595     -0.128484     0.0636634      0.021824     -0.100227      0.146093     -0.144533     0.0960541     -0.016393    -0.0685898      0.131306     -0.151397       0.12234    -0.0535681    -0.0325937      0.108175     -0.148639      0.140851    -0.0873388    0.00547383     0.0781681     -0.136434       0.15041     -0.115559     0.0431935     0.0431935     -0.115559       0.15041     -0.136434     0.0781681    0.00547383    -0.0873388      0.140851     -0.148639      0.108175    -0.0325937    -0.0535681       0.12234     -0.151397      0.131306    -0.0685898     -0.016393     0.0960541     -0.144533      0.146093     -0.100227      0.021824     0.0636634     -0.128484      0.151595     -0.125494      0.058654     0.0272266     -0.104269      0.147462     -0.142785     0.0917563    -0.0109405    -0.0734268      0.133958     -0.151002      0.119027    -0.0484124    -0.0379183       0.11194     -0.149622      0.138733    -0.0828074
      0.147462     0.0685898     -0.115559      -0.12234      0.058654      0.149622     0.0109405     -0.144533    -0.0781681      0.108175      0.128484    -0.0484124     -0.151002     -0.021824      0.140851     0.0873388     -0.100227     -0.133958     0.0379183      0.151595     0.0325937     -0.136434    -0.0960541     0.0917563      0.138733    -0.0272266     -0.151397    -0.0431935      0.131306      0.104269    -0.0828074     -0.142785      0.016393       0.15041     0.0535681     -0.125494      -0.11194     0.0734268      0.146093   -0.00547383     -0.148639    -0.0636634      0.119027      0.119027    -0.0636634     -0.148639   -0.00547383      0.146093     0.0734268      -0.11194     -0.125494     0.0535681       0.15041      0.016393     -0.142785    -0.0828074      0.104269      0.131306    -0.0431935     -0.151397    -0.0272266      0.138733     0.0917563    -0.0960541     -0.136434     0.0325937      0.151595     0.0379183     -0.133958     -0.100227     0.0873388      0.140851     -0.021824     -0.151002    -0.0484124      0.128484      0.108175    -0.0781681     -0.144533     0.0109405      0.149622      0.058654      -0.12234     -0.115559     0.0685898      0.147462
      0.133958     -0.125494     -0.016393      0.140851     -0.115559    -0.0325937      0.146093     -0.104269    -0.0484124      0.149622    -0.0917563    -0.0636634      0.151397    -0.0781681    -0.0781681      0.151397    -0.0636634    -0.0917563      0.149622    -0.0484124     -0.104269      0.146093    -0.0325937     -0.115559      0.140851     -0.016393     -0.125494      0.133958   -3.7967e-09     -0.133958      0.125494      0.016393     -0.140851      0.115559     0.0325937     -0.146093      0.104269     0.0484124     -0.149622     0.0917563     0.0636634     -0.151397     0.0781681     0.0781681     -0.151397     0.0636634     0.0917563     -0.149622     0.0484124      0.104269     -0.146093     0.0325937      0.115559     -0.140851      0.016393      0.125494     -0.133958    7.4013e-09      0.133958     -0.125494     -0.016393      0.140851     -0.115559    -0.0325937      0.146093     -0.104269    -0.0484124      0.149622    -0.0917563    -0.0636634      0.151397    -0.0781681    -0.0781681      0.151397    -0.0636634    -0.0917563      0.149622    -0.0484124     -0.104269      0.146093    -0.0325937     -0.115559      0.140851     -0.016393     -0.125494      0.133958
          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan          -nan
