Top row: Eigenvealues.
Corresponding eigenvectors in columns below each eigenvalue.
17670.5       11014.4       7328.56         21710       16462.1        3049.1       6890.45       8224.65       22342.5       20066.6          -nan       21326.8       7773.56       14275.3       9141.96       22490.1       2733.81       1627.15         18421       3378.79       6037.92       625.766       480.156       39.4553       3722.28       9.86816       10074.1       9606.57       12425.9       2148.56       4829.47       22019.8       14726.4       21527.4       19121.2       15609.6          -nan       22146.6       4078.98       353.439          -nan       22411.3       17278.1       88.7096       10543.6          -nan          -nan       18777.7       8681.05       4448.26          -nan         13358         16040       6459.98       20620.4          -nan          -nan       2433.45       1879.64       13818.9       15171.4       21108.5       1391.55       11956.4         16875          -nan       11485.6       20351.4       972.614          -nan       19766.2          5625       22254.2       12893.4
     -0.134093      0.153058    -0.0406109     -0.106703      0.162405      -0.07867    -0.0726086      0.161547     -0.111786    -0.0339518       0.15054     -0.137878    0.00683827      0.130073     -0.155307     0.0471987      0.101433     -0.162977     0.0845935     0.0664198     -0.160407      0.116673     0.0272332     -0.147758      0.141421    -0.0136645     -0.125824      0.157284    -0.0537037    -0.0959849      0.163264    -0.0903685    -0.0601145      0.158985     -0.121355    -0.0204668      0.144716     -0.144716     0.0204668      0.121355     -0.158985     0.0601145     0.0903685     -0.163264     0.0959849     0.0537037     -0.157284      0.125824     0.0136645     -0.141421      0.147758    -0.0272332     -0.116673      0.160407    -0.0664198    -0.0845935      0.162977     -0.101433    -0.0471987      0.155307     -0.130073   -0.00683827      0.137878      -0.15054     0.0339518      0.111786     -0.161547     0.0726086       0.07867     -0.162405      0.106703     0.0406109     -0.153058      0.134093
      0.163264    0.00683826     -0.162977    -0.0136645      0.162405     0.0204668     -0.161547    -0.0272332      0.160407     0.0339518     -0.158985    -0.0406109      0.157284     0.0471987     -0.155307    -0.0537037      0.153058     0.0601145      -0.15054    -0.0664198      0.147758     0.0726086     -0.144716      -0.07867      0.141421     0.0845935     -0.137878    -0.0903685      0.134093     0.0959849     -0.130073     -0.101433      0.125824      0.106703     -0.121355     -0.111786      0.116673      0.116673     -0.111786     -0.121355      0.106703      0.125824     -0.101433     -0.130073     0.0959849      0.134093    -0.0903685     -0.137878     0.0845935      0.141421      -0.07867     -0.144716     0.0726086      0.147758    -0.0664198      -0.15054     0.0601145      0.153058    -0.0537037     -0.155307     0.0471987      0.157284    -0.0406109     -0.158985     0.0339518      0.160407    -0.0272332     -0.161547     0.0204668      0.162405    -0.0136645     -0.162977    0.00683827      0.163263
     -0.153057     -0.106703       0.07867      0.161547     0.0339518     -0.137878     -0.130073     0.0471987      0.162977     0.0664198     -0.116673     -0.147758     0.0136645      0.157284     0.0959849    -0.0903685     -0.158985    -0.0204668      0.144716      0.121355    -0.0601145     -0.163264    -0.0537037      0.125824      0.141421    -0.0272332     -0.160407    -0.0845935      0.101433      0.155307    0.00683827      -0.15054     -0.111786     0.0726086      0.162405     0.0406109     -0.134093     -0.134093     0.0406109      0.162405     0.0726086     -0.111786      -0.15054    0.00683827      0.155307      0.101433    -0.0845935     -0.160407    -0.0272332      0.141421      0.125824    -0.0537037     -0.163263    -0.0601145      0.121355      0.144716    -0.0204668     -0.158985    -0.0903685     0.0959849      0.157284     0.0136645     -0.147758     -0.116673     0.0664198      0.162977     0.0471987     -0.130073     -0.137878     0.0339518      0.161548     0.0786701     -0.106703     -0.153058
    -0.0601145      0.111786     -0.147758      0.162977     -0.155307      0.125824      -0.07867     0.0204668     0.0406109    -0.0959849      0.137878     -0.160407      0.160407     -0.137878     0.0959849    -0.0406109    -0.0204668     0.0786701     -0.125824      0.155307     -0.162977      0.147758     -0.111786     0.0601145   8.76534e-09    -0.0601145      0.111786     -0.147758      0.162977     -0.155307      0.125824      -0.07867     0.0204668     0.0406109    -0.0959849      0.137878     -0.160407      0.160407     -0.137878     0.0959849    -0.0406109    -0.0204668       0.07867     -0.125824      0.155307     -0.162977      0.147758     -0.111786     0.0601145  -2.19117e-08    -0.0601145      0.111786     -0.147758      0.162977     -0.155307      0.125824    -0.0786701     0.0204668     0.0406109    -0.0959849      0.137878     -0.160407      0.160407     -0.137878     0.0959849    -0.0406109    -0.0204668       0.07867     -0.125824      0.155307     -0.162977      0.147758     -0.111786     0.0601145
      0.144716     -0.134093    -0.0204668      0.153058     -0.121355    -0.0406109      0.158985     -0.106703    -0.0601145      0.162405    -0.0903685      -0.07867      0.163264    -0.0726086    -0.0959849      0.161547    -0.0537037     -0.111786      0.157284    -0.0339518     -0.125824       0.15054    -0.0136645     -0.137878      0.141421    0.00683826     -0.147758      0.130073     0.0272332     -0.155307      0.116673     0.0471987     -0.160407      0.101433     0.0664198     -0.162977     0.0845934     0.0845935     -0.162977     0.0664198      0.101433     -0.160407     0.0471987      0.116673     -0.155307     0.0272332      0.130073     -0.147758    0.00683827      0.141421     -0.137878    -0.0136645       0.15054     -0.125824    -0.0339518      0.157284     -0.111786    -0.0537037      0.161547    -0.0959849    -0.0726086      0.163263      -0.07867    -0.0903685      0.162405    -0.0601145     -0.106703      0.158985    -0.0406109     -0.121355      0.153058    -0.0204668     -0.134093      0.144716
      0.111786      0.162977      0.125824     0.0204668    -0.0959849     -0.160407     -0.137878    -0.0406109       0.07867      0.155307      0.147758     0.0601145    -0.0601145     -0.147758     -0.155307      -0.07867     0.0406109      0.137878      0.160407     0.0959849    -0.0204669     -0.125824     -0.162977     -0.111786   2.06648e-08      0.111786      0.162977      0.125824     0.0204668     -0.095985     -0.160407     -0.137878    -0.0406109     0.0786701      0.155307      0.147758     0.0601145    -0.0601145     -0.147758     -0.155307    -0.0786701     0.0406109      0.137878      0.160407     0.0959849    -0.0204668     -0.125824     -0.162977     -0.111786    -1.558e-08      0.111786      0.162977      0.125824     0.0204669    -0.0959849     -0.160407     -0.137878    -0.0406109       0.07867      0.155307      0.147758     0.0601145    -0.0601145     -0.147758     -0.155307    -0.0786701     0.0406109      0.137878      0.160407     0.0959849    -0.0204668     -0.125824     -0.162977     -0.111786
       0.15054      0.116673    -0.0601145     -0.163263    -0.0664198      0.111786      0.153058    0.00683827     -0.147758     -0.121355     0.0537037      0.162977     0.0726086     -0.106703     -0.155307    -0.0136645      0.144716      0.125824    -0.0471987     -0.162405    -0.0786701      0.101433      0.157284     0.0204668     -0.141421     -0.130073     0.0406109      0.161548     0.0845935    -0.0959849     -0.158985    -0.0272332      0.137878      0.134093    -0.0339518     -0.160407    -0.0903685     0.0903685      0.160407     0.0339518     -0.134093     -0.137878     0.0272332      0.158985     0.0959849    -0.0845935     -0.161547    -0.0406109      0.130073      0.141421    -0.0204668     -0.157284     -0.101433       0.07867      0.162405     0.0471987     -0.125824     -0.144716     0.0136645      0.155307      0.106703    -0.0726086     -0.162977    -0.0537037      0.121355      0.147758   -0.00683826     -0.153058     -0.111786     0.0664198      0.163264     0.0601145     -0.116673      -0.15054
     -0.157284    -0.0845935      0.111786      0.144716    -0.0339518     -0.162977    -0.0537037      0.134093      0.125824    -0.0664198     -0.161547    -0.0204668       0.15054      0.101433    -0.0959849     -0.153058     0.0136645      0.160407     0.0726086     -0.121355     -0.137878     0.0471987      0.163264     0.0406109     -0.141421     -0.116673       0.07867      0.158985    0.00683826     -0.155307    -0.0903685      0.106703      0.147758    -0.0272332     -0.162405    -0.0601145      0.130073      0.130073    -0.0601145     -0.162405    -0.0272332      0.147758      0.106703    -0.0903685     -0.155307    0.00683827      0.158985       0.07867     -0.116673     -0.141421     0.0406109      0.163264     0.0471987     -0.137878     -0.121355     0.0726086      0.160407     0.0136645     -0.153058    -0.0959849      0.101433       0.15054    -0.0204668     -0.161547    -0.0664198      0.125824      0.134093    -0.0537037     -0.162977    -0.0339518      0.144716      0.111786    -0.0845935     -0.157284
     0.0272332    -0.0537037     0.0786701     -0.101433      0.121355     -0.137878       0.15054     -0.158985      0.162977     -0.162405      0.157284     -0.147758      0.134093     -0.116673     0.0959849    -0.0726086     0.0471987    -0.0204668   -0.00683833     0.0339519    -0.0601146     0.0845935     -0.106703      0.125824     -0.141421      0.153058     -0.160407      0.163264     -0.161548      0.155307     -0.144717      0.130073     -0.111786     0.0903686    -0.0664199      0.040611    -0.0136646    -0.0136645     0.0406108    -0.0664197     0.0903684     -0.111786      0.130073     -0.144716      0.155307     -0.161547      0.163263     -0.160407      0.153057     -0.141421      0.125824     -0.106703     0.0845934    -0.0601144     0.0339518    -0.0068382    -0.0204669     0.0471987    -0.0726087      0.095985     -0.116673      0.134093     -0.147758      0.157284     -0.162405      0.162977     -0.158985       0.15054     -0.137878      0.121355     -0.101433       0.07867    -0.0537037     0.0272332
      0.101433     -0.158985      0.147758    -0.0726086    -0.0339518      0.125824     -0.163264      0.130073    -0.0406109    -0.0664198      0.144716     -0.160407      0.106703   -0.00683826    -0.0959849      0.157284      -0.15054       0.07867     0.0272332     -0.121355      0.162977     -0.134093     0.0471987     0.0601145     -0.141421      0.161547     -0.111786     0.0136645     0.0903685     -0.155307      0.153058    -0.0845935    -0.0204668      0.116673     -0.162405      0.137878    -0.0537037    -0.0537037      0.137878     -0.162405      0.116673    -0.0204668    -0.0845935      0.153058     -0.155307     0.0903685     0.0136645     -0.111786      0.161547     -0.141421     0.0601145     0.0471987     -0.134093      0.162977     -0.121355     0.0272332       0.07867      -0.15054      0.157284    -0.0959849   -0.00683826      0.106703     -0.160407      0.144716    -0.0664198    -0.0406109      0.130073     -0.163264      0.125824    -0.0339518    -0.0726086      0.147758     -0.158985      0.101433
